key,Species,col,snap,csv_col,csv,match
erinaceuseuropaeus,Erinaceus europaeus,Corpus_pineal,0.42300000000000004,Corpus_pineal,0.42300000000000004,TRUE
erinaceuseuropaeus,Erinaceus europaeus,Corpus_subcommissurale,0.0312,Corpus_subcommissurale,0.0312,TRUE
hemiechinusauritus,Hemiechinus auritus,Body_weight,250,Body_weight,250,TRUE
hemiechinusauritus,Hemiechinus auritus,Brain_weight,1900,Brain_weight,1900,TRUE
hemiechinusauritus,Hemiechinus auritus,Ventricles,82.5,Ventricles,82.5,TRUE
hemiechinusauritus,Hemiechinus auritus,Meninges_hypophysis_nerves_etc.,41.2,Meninges_hypophysis_nerves_etc.,41.2,TRUE
hemiechinusauritus,Hemiechinus auritus,Total_brain_net_volume,1710,Total_brain_net_volume,1710,TRUE
hemiechinusauritus,Hemiechinus auritus,Medulla_oblongata,187,Medulla_oblongata,187,TRUE
hemiechinusauritus,Hemiechinus auritus,Cerebellum,198,Cerebellum,198,TRUE
hemiechinusauritus,Hemiechinus auritus,Mesencephalon,110,Mesencephalon,110,TRUE
hemiechinusauritus,Hemiechinus auritus,Diencephalon,142,Diencephalon,142,TRUE
hemiechinusauritus,Hemiechinus auritus,Telencephalon,1073,Telencephalon,1073,TRUE
hemiechinusauritus,Hemiechinus auritus,Bulbus_olfactorius,175,Bulbus_olfactorius,175,TRUE
hemiechinusauritus,Hemiechinus auritus,Bulbus_olfactorius_accessorius,1.35,Bulbus_olfactorius_accessorius,1.35,TRUE
hemiechinusauritus,Hemiechinus auritus,Lobus_piriformis,279,Lobus_piriformis,279,TRUE
hemiechinusauritus,Hemiechinus auritus,Septum,28.4,Septum,28.4,TRUE
hemiechinusauritus,Hemiechinus auritus,Striatum,81.1,Striatum,81.1,TRUE
hemiechinusauritus,Hemiechinus auritus,Schizo_cortex,68.7,Schizo_cortex,68.7,TRUE
hemiechinusauritus,Hemiechinus auritus,Hippocampus,130,Hippocampus,130,TRUE
hemiechinusauritus,Hemiechinus auritus,Neocortex,309,Neocortex,309,TRUE
hemiechinusauritus,Hemiechinus auritus,Epithalamus,NA,Epithalamus,NA,TRUE
hemiechinusauritus,Hemiechinus auritus,Thalamus,NA,Thalamus,NA,TRUE
hemiechinusauritus,Hemiechinus auritus,Hypothalamus,NA,Hypothalamus,NA,TRUE
hemiechinusauritus,Hemiechinus auritus,Subthalamus,NA,Subthalamus,NA,TRUE
hemiechinusauritus,Hemiechinus auritus,Pallidum,NA,Pallidum,NA,TRUE
hemiechinusauritus,Hemiechinus auritus,Nucleus_subthalamicus,NA,Nucleus_subthalamicus,NA,TRUE
hemiechinusauritus,Hemiechinus auritus,Capsula_interna,NA,Capsula_interna,NA,TRUE
hemiechinusauritus,Hemiechinus auritus,Tractus_opticus,NA,Tractus_opticus,NA,TRUE
hemiechinusauritus,Hemiechinus auritus,Area_striata,NA,Area_striata,NA,TRUE
hemiechinusauritus,Hemiechinus auritus,Corpus_geniculatum_laterale,NA,Corpus_geniculatum_laterale,NA,TRUE
hemiechinusauritus,Hemiechinus auritus,Palaeocortex,NA,Palaeocortex,NA,TRUE
hemiechinusauritus,Hemiechinus auritus,Amygdala,NA,Amygdala,NA,TRUE
hemiechinusauritus,Hemiechinus auritus,Complexus_centromedialis,NA,Complexus_centromedialis,NA,TRUE
hemiechinusauritus,Hemiechinus auritus,Nucleus_tractus_olfactorius,NA,Nucleus_tractus_olfactorius,NA,TRUE
hemiechinusauritus,Hemiechinus auritus,Complexus_corticobasolateralis,NA,Complexus_corticobasolateralis,NA,TRUE
hemiechinusauritus,Hemiechinus auritus,Nucleus_amygdalae_basalis_pars_magnocellularis,NA,Nucleus_amygdalae_basalis_pars_magnocellularis,NA,TRUE
hemiechinusauritus,Hemiechinus auritus,Complexus_vestibularis,NA,Complexus_vestibularis,NA,TRUE
hemiechinusauritus,Hemiechinus auritus,Nucleus_vestibularis_superior,NA,Nucleus_vestibularis_superior,NA,TRUE
hemiechinusauritus,Hemiechinus auritus,Nucleus_vestibularis_lateralis,NA,Nucleus_vestibularis_lateralis,NA,TRUE
hemiechinusauritus,Hemiechinus auritus,Nucleus_vestibularis_medialis,NA,Nucleus_vestibularis_medialis,NA,TRUE
hemiechinusauritus,Hemiechinus auritus,Nucleus_vestibularis_descendens,NA,Nucleus_vestibularis_descendens,NA,TRUE
hemiechinusauritus,Hemiechinus auritus,Nucleus_septalis_triangularis,NA,Nucleus_septalis_triangularis,NA,TRUE
hemiechinusauritus,Hemiechinus auritus,Corpus_subfornicale,NA,Corpus_subfornicale,NA,TRUE
hemiechinusauritus,Hemiechinus auritus,Nucleus_habenularis_medialis,NA,Nucleus_habenularis_medialis,NA,TRUE
hemiechinusauritus,Hemiechinus auritus,Corpus_pineal,NA,Corpus_pineal,NA,TRUE
hemiechinusauritus,Hemiechinus auritus,Corpus_subcommissurale,NA,Corpus_subcommissurale,NA,TRUE
elephantulusfuscipes,Elephantulus fuscipes,Body_weight,57,Body_weight,57,TRUE
elephantulusfuscipes,Elephantulus fuscipes,Brain_weight,1330,Brain_weight,1330,TRUE
elephantulusfuscipes,Elephantulus fuscipes,Ventricles,18.1,Ventricles,18.1,TRUE
elephantulusfuscipes,Elephantulus fuscipes,Meninges_hypophysis_nerves_etc.,32.9,Meninges_hypophysis_nerves_etc.,32.9,TRUE
elephantulusfuscipes,Elephantulus fuscipes,Total_brain_net_volume,1233,Total_brain_net_volume,1233,TRUE
elephantulusfuscipes,Elephantulus fuscipes,Medulla_oblongata,120,Medulla_oblongata,120,TRUE
elephantulusfuscipes,Elephantulus fuscipes,Cerebellum,183,Cerebellum,183,TRUE
elephantulusfuscipes,Elephantulus fuscipes,Mesencephalon,117,Mesencephalon,117,TRUE
elephantulusfuscipes,Elephantulus fuscipes,Diencephalon,112,Diencephalon,112,TRUE
elephantulusfuscipes,Elephantulus fuscipes,Telencephalon,700,Telencephalon,700,TRUE
elephantulusfuscipes,Elephantulus fuscipes,Bulbus_olfactorius,63.3,Bulbus_olfactorius,63.3,TRUE
elephantulusfuscipes,Elephantulus fuscipes,Bulbus_olfactorius_accessorius,0.6619999999999999,Bulbus_olfactorius_accessorius,0.6619999999999999,TRUE
elephantulusfuscipes,Elephantulus fuscipes,Lobus_piriformis,120,Lobus_piriformis,120,TRUE
elephantulusfuscipes,Elephantulus fuscipes,Septum,16.8,Septum,16.8,TRUE
elephantulusfuscipes,Elephantulus fuscipes,Striatum,44.5,Striatum,44.5,TRUE
elephantulusfuscipes,Elephantulus fuscipes,Schizo_cortex,46.8,Schizo_cortex,46.8,TRUE
elephantulusfuscipes,Elephantulus fuscipes,Hippocampus,173,Hippocampus,173,TRUE
elephantulusfuscipes,Elephantulus fuscipes,Neocortex,236,Neocortex,236,TRUE
elephantulusfuscipes,Elephantulus fuscipes,Epithalamus,NA,Epithalamus,NA,TRUE
elephantulusfuscipes,Elephantulus fuscipes,Thalamus,NA,Thalamus,NA,TRUE
elephantulusfuscipes,Elephantulus fuscipes,Hypothalamus,NA,Hypothalamus,NA,TRUE
elephantulusfuscipes,Elephantulus fuscipes,Subthalamus,NA,Subthalamus,NA,TRUE
elephantulusfuscipes,Elephantulus fuscipes,Pallidum,NA,Pallidum,NA,TRUE
elephantulusfuscipes,Elephantulus fuscipes,Nucleus_subthalamicus,NA,Nucleus_subthalamicus,NA,TRUE
elephantulusfuscipes,Elephantulus fuscipes,Capsula_interna,NA,Capsula_interna,NA,TRUE
elephantulusfuscipes,Elephantulus fuscipes,Tractus_opticus,NA,Tractus_opticus,NA,TRUE
elephantulusfuscipes,Elephantulus fuscipes,Area_striata,NA,Area_striata,NA,TRUE
elephantulusfuscipes,Elephantulus fuscipes,Corpus_geniculatum_laterale,NA,Corpus_geniculatum_laterale,NA,TRUE
elephantulusfuscipes,Elephantulus fuscipes,Palaeocortex,NA,Palaeocortex,NA,TRUE
elephantulusfuscipes,Elephantulus fuscipes,Amygdala,NA,Amygdala,NA,TRUE
elephantulusfuscipes,Elephantulus fuscipes,Complexus_centromedialis,NA,Complexus_centromedialis,NA,TRUE
elephantulusfuscipes,Elephantulus fuscipes,Nucleus_tractus_olfactorius,NA,Nucleus_tractus_olfactorius,NA,TRUE
elephantulusfuscipes,Elephantulus fuscipes,Complexus_corticobasolateralis,NA,Complexus_corticobasolateralis,NA,TRUE
elephantulusfuscipes,Elephantulus fuscipes,Nucleus_amygdalae_basalis_pars_magnocellularis,NA,Nucleus_amygdalae_basalis_pars_magnocellularis,NA,TRUE
elephantulusfuscipes,Elephantulus fuscipes,Complexus_vestibularis,NA,Complexus_vestibularis,NA,TRUE
elephantulusfuscipes,Elephantulus fuscipes,Nucleus_vestibularis_superior,NA,Nucleus_vestibularis_superior,NA,TRUE
elephantulusfuscipes,Elephantulus fuscipes,Nucleus_vestibularis_lateralis,NA,Nucleus_vestibularis_lateralis,NA,TRUE
elephantulusfuscipes,Elephantulus fuscipes,Nucleus_vestibularis_medialis,NA,Nucleus_vestibularis_medialis,NA,TRUE
elephantulusfuscipes,Elephantulus fuscipes,Nucleus_vestibularis_descendens,NA,Nucleus_vestibularis_descendens,NA,TRUE
elephantulusfuscipes,Elephantulus fuscipes,Nucleus_septalis_triangularis,0.28900000000000003,Nucleus_septalis_triangularis,0.28900000000000003,TRUE
elephantulusfuscipes,Elephantulus fuscipes,Corpus_subfornicale,0.0709,Corpus_subfornicale,0.0709,TRUE
elephantulusfuscipes,Elephantulus fuscipes,Nucleus_habenularis_medialis,0.41500000000000004,Nucleus_habenularis_medialis,0.41500000000000004,TRUE
elephantulusfuscipes,Elephantulus fuscipes,Corpus_pineal,0.33599999999999997,Corpus_pineal,0.33599999999999997,TRUE
elephantulusfuscipes,Elephantulus fuscipes,Corpus_subcommissurale,0.12400000000000001,Corpus_subcommissurale,0.12400000000000001,TRUE
rhynchocyonstuhlmanni,Rhynchocyon stuhlmanni,Body_weight,490,NA,NA,FALSE
rhynchocyonstuhlmanni,Rhynchocyon stuhlmanni,Brain_weight,6100,NA,NA,FALSE
rhynchocyonstuhlmanni,Rhynchocyon stuhlmanni,Ventricles,97.2,NA,NA,FALSE
rhynchocyonstuhlmanni,Rhynchocyon stuhlmanni,Meninges_hypophysis_nerves_etc.,111,NA,NA,FALSE
rhynchocyonstuhlmanni,Rhynchocyon stuhlmanni,Total_brain_net_volume,5680,NA,NA,FALSE
rhynchocyonstuhlmanni,Rhynchocyon stuhlmanni,Medulla_oblongata,507,NA,NA,FALSE
rhynchocyonstuhlmanni,Rhynchocyon stuhlmanni,Cerebellum,798,NA,NA,FALSE
rhynchocyonstuhlmanni,Rhynchocyon stuhlmanni,Mesencephalon,523,NA,NA,FALSE
rhynchocyonstuhlmanni,Rhynchocyon stuhlmanni,Diencephalon,524,NA,NA,FALSE
rhynchocyonstuhlmanni,Rhynchocyon stuhlmanni,Telencephalon,3328,NA,NA,FALSE
rhynchocyonstuhlmanni,Rhynchocyon stuhlmanni,Bulbus_olfactorius,426,NA,NA,FALSE
rhynchocyonstuhlmanni,Rhynchocyon stuhlmanni,Bulbus_olfactorius_accessorius,0.6659999999999999,NA,NA,FALSE
rhynchocyonstuhlmanni,Rhynchocyon stuhlmanni,Lobus_piriformis,705,NA,NA,FALSE
rhynchocyonstuhlmanni,Rhynchocyon stuhlmanni,Septum,81.5,NA,NA,FALSE
rhynchocyonstuhlmanni,Rhynchocyon stuhlmanni,Striatum,222,NA,NA,FALSE
rhynchocyonstuhlmanni,Rhynchocyon stuhlmanni,Schizo_cortex,220,NA,NA,FALSE
rhynchocyonstuhlmanni,Rhynchocyon stuhlmanni,Hippocampus,582,NA,NA,FALSE
rhynchocyonstuhlmanni,Rhynchocyon stuhlmanni,Neocortex,1089,NA,NA,FALSE
rhynchocyonstuhlmanni,Rhynchocyon stuhlmanni,Epithalamus,NA,NA,NA,TRUE
rhynchocyonstuhlmanni,Rhynchocyon stuhlmanni,Thalamus,NA,NA,NA,TRUE
rhynchocyonstuhlmanni,Rhynchocyon stuhlmanni,Hypothalamus,NA,NA,NA,TRUE
rhynchocyonstuhlmanni,Rhynchocyon stuhlmanni,Subthalamus,NA,NA,NA,TRUE
rhynchocyonstuhlmanni,Rhynchocyon stuhlmanni,Pallidum,NA,NA,NA,TRUE
rhynchocyonstuhlmanni,Rhynchocyon stuhlmanni,Nucleus_subthalamicus,NA,NA,NA,TRUE
rhynchocyonstuhlmanni,Rhynchocyon stuhlmanni,Capsula_interna,NA,NA,NA,TRUE
rhynchocyonstuhlmanni,Rhynchocyon stuhlmanni,Tractus_opticus,NA,NA,NA,TRUE
rhynchocyonstuhlmanni,Rhynchocyon stuhlmanni,Area_striata,NA,NA,NA,TRUE
rhynchocyonstuhlmanni,Rhynchocyon stuhlmanni,Corpus_geniculatum_laterale,NA,NA,NA,TRUE
rhynchocyonstuhlmanni,Rhynchocyon stuhlmanni,Palaeocortex,NA,NA,NA,TRUE
rhynchocyonstuhlmanni,Rhynchocyon stuhlmanni,Amygdala,NA,NA,NA,TRUE
rhynchocyonstuhlmanni,Rhynchocyon stuhlmanni,Complexus_centromedialis,NA,NA,NA,TRUE
rhynchocyonstuhlmanni,Rhynchocyon stuhlmanni,Nucleus_tractus_olfactorius,NA,NA,NA,TRUE
rhynchocyonstuhlmanni,Rhynchocyon stuhlmanni,Complexus_corticobasolateralis,NA,NA,NA,TRUE
rhynchocyonstuhlmanni,Rhynchocyon stuhlmanni,Nucleus_amygdalae_basalis_pars_magnocellularis,NA,NA,NA,TRUE
rhynchocyonstuhlmanni,Rhynchocyon stuhlmanni,Complexus_vestibularis,NA,NA,NA,TRUE
rhynchocyonstuhlmanni,Rhynchocyon stuhlmanni,Nucleus_vestibularis_superior,NA,NA,NA,TRUE
rhynchocyonstuhlmanni,Rhynchocyon stuhlmanni,Nucleus_vestibularis_lateralis,NA,NA,NA,TRUE
rhynchocyonstuhlmanni,Rhynchocyon stuhlmanni,Nucleus_vestibularis_medialis,NA,NA,NA,TRUE
rhynchocyonstuhlmanni,Rhynchocyon stuhlmanni,Nucleus_vestibularis_descendens,NA,NA,NA,TRUE
rhynchocyonstuhlmanni,Rhynchocyon stuhlmanni,Nucleus_septalis_triangularis,0.9370000000000002,NA,NA,FALSE
rhynchocyonstuhlmanni,Rhynchocyon stuhlmanni,Corpus_subfornicale,0.057600000000000005,NA,NA,FALSE
rhynchocyonstuhlmanni,Rhynchocyon stuhlmanni,Nucleus_habenularis_medialis,2.09,NA,NA,FALSE
rhynchocyonstuhlmanni,Rhynchocyon stuhlmanni,Corpus_pineal,1.41,NA,NA,FALSE
rhynchocyonstuhlmanni,Rhynchocyon stuhlmanni,Corpus_subcommissurale,0.403,NA,NA,FALSE
sorexminutus,Sorex minutus,Body_weight,5.3,Body_weight,5.3,TRUE
sorexminutus,Sorex minutus,Brain_weight,110,Brain_weight,110,TRUE
sorexminutus,Sorex minutus,Ventricles,0.46,Ventricles,0.46,TRUE
sorexminutus,Sorex minutus,Meninges_hypophysis_nerves_etc.,2.4699999999999998,Meninges_hypophysis_nerves_etc.,2.4699999999999998,TRUE
sorexminutus,Sorex minutus,Total_brain_net_volume,103,Total_brain_net_volume,103,TRUE
sorexminutus,Sorex minutus,Medulla_oblongata,17,Medulla_oblongata,17,TRUE
sorexminutus,Sorex minutus,Cerebellum,11,Cerebellum,11,TRUE
sorexminutus,Sorex minutus,Mesencephalon,5.91,Mesencephalon,5.91,TRUE
sorexminutus,Sorex minutus,Diencephalon,8.69,Diencephalon,8.69,TRUE
sorexminutus,Sorex minutus,Telencephalon,60.7,Telencephalon,60.7,TRUE
sorexminutus,Sorex minutus,Bulbus_olfactorius,8.65,Bulbus_olfactorius,8.65,TRUE
sorexminutus,Sorex minutus,Bulbus_olfactorius_accessorius,0.0202,Bulbus_olfactorius_accessorius,0.0202,TRUE
sorexminutus,Sorex minutus,Lobus_piriformis,17.2,Lobus_piriformis,17.2,TRUE
sorexminutus,Sorex minutus,Septum,2.02,Septum,2.02,TRUE
sorexminutus,Sorex minutus,Striatum,6.02,Striatum,6.02,TRUE
sorexminutus,Sorex minutus,Schizo_cortex,3.62,Schizo_cortex,3.62,TRUE
sorexminutus,Sorex minutus,Hippocampus,10.5,Hippocampus,10.5,TRUE
sorexminutus,Sorex minutus,Neocortex,12.7,Neocortex,12.7,TRUE
sorexminutus,Sorex minutus,Epithalamus,0.161,Epithalamus,0.161,TRUE
sorexminutus,Sorex minutus,Thalamus,3.92,Thalamus,3.92,TRUE
sorexminutus,Sorex minutus,Hypothalamus,3.07,Hypothalamus,3.07,TRUE
sorexminutus,Sorex minutus,Subthalamus,0.707,Subthalamus,0.707,TRUE
sorexminutus,Sorex minutus,Pallidum,0.65,Pallidum,0.65,TRUE
sorexminutus,Sorex minutus,Nucleus_subthalamicus,0.0569,Nucleus_subthalamicus,0.0569,TRUE
sorexminutus,Sorex minutus,Capsula_interna,0.28800000000000003,Capsula_interna,0.28800000000000003,TRUE
sorexminutus,Sorex minutus,Tractus_opticus,0.10600000000000001,Tractus_opticus,0.10600000000000001,TRUE
sorexminutus,Sorex minutus,Area_striata,NA,Area_striata,NA,TRUE
sorexminutus,Sorex minutus,Corpus_geniculatum_laterale,NA,Corpus_geniculatum_laterale,NA,TRUE
sorexminutus,Sorex minutus,Palaeocortex,13.9,Palaeocortex,13.9,TRUE
sorexminutus,Sorex minutus,Amygdala,3.34,Amygdala,3.34,TRUE
sorexminutus,Sorex minutus,Complexus_centromedialis,1.78,Complexus_centromedialis,1.78,TRUE
sorexminutus,Sorex minutus,Nucleus_tractus_olfactorius,0.17400000000000002,Nucleus_tractus_olfactorius,0.17400000000000002,TRUE
sorexminutus,Sorex minutus,Complexus_corticobasolateralis,1.56,Complexus_corticobasolateralis,1.56,TRUE
sorexminutus,Sorex minutus,Nucleus_amygdalae_basalis_pars_magnocellularis,0.549,Nucleus_amygdalae_basalis_pars_magnocellularis,0.549,TRUE
sorexminutus,Sorex minutus,Complexus_vestibularis,0.41000000000000003,Complexus_vestibularis,0.41000000000000003,TRUE
sorexminutus,Sorex minutus,Nucleus_vestibularis_superior,0.0482,Nucleus_vestibularis_superior,0.0482,TRUE
sorexminutus,Sorex minutus,Nucleus_vestibularis_lateralis,0.0713,Nucleus_vestibularis_lateralis,0.0713,TRUE
sorexminutus,Sorex minutus,Nucleus_vestibularis_medialis,0.17400000000000002,Nucleus_vestibularis_medialis,0.17400000000000002,TRUE
sorexminutus,Sorex minutus,Nucleus_vestibularis_descendens,0.116,Nucleus_vestibularis_descendens,0.116,TRUE
sorexminutus,Sorex minutus,Nucleus_septalis_triangularis,0.07000000000000002,Nucleus_septalis_triangularis,0.07,TRUE
sorexminutus,Sorex minutus,Corpus_subfornicale,0.00284,Corpus_subfornicale,0.00284,TRUE
sorexminutus,Sorex minutus,Nucleus_habenularis_medialis,0.058600000000000006,Nucleus_habenularis_medialis,0.058600000000000006,TRUE
sorexminutus,Sorex minutus,Corpus_pineal,0.00359,Corpus_pineal,0.00359,TRUE
sorexminutus,Sorex minutus,Corpus_subcommissurale,2.6500000000000004e-4,Corpus_subcommissurale,2.6500000000000004e-4,TRUE
sorexaraneus,Sorex araneus,Body_weight,10.3,Body_weight,10.3,TRUE
sorexaraneus,Sorex araneus,Brain_weight,200,Brain_weight,200,TRUE
sorexaraneus,Sorex araneus,Ventricles,1.1700000000000002,Ventricles,1.1700000000000002,TRUE
sorexaraneus,Sorex araneus,Meninges_hypophysis_nerves_etc.,3.96,Meninges_hypophysis_nerves_etc.,3.96,TRUE
sorexaraneus,Sorex araneus,Total_brain_net_volume,188,Total_brain_net_volume,188,TRUE
sorexaraneus,Sorex araneus,Medulla_oblongata,27.1,Medulla_oblongata,27.1,TRUE
sorexaraneus,Sorex araneus,Cerebellum,20.4,Cerebellum,20.4,TRUE
sorexaraneus,Sorex araneus,Mesencephalon,10.8,Mesencephalon,10.8,TRUE
sorexaraneus,Sorex araneus,Diencephalon,13.7,Diencephalon,13.7,TRUE
sorexaraneus,Sorex araneus,Telencephalon,116,Telencephalon,116,TRUE
sorexaraneus,Sorex araneus,Bulbus_olfactorius,15.7,Bulbus_olfactorius,15.7,TRUE
sorexaraneus,Sorex araneus,Bulbus_olfactorius_accessorius,0.07760000000000002,Bulbus_olfactorius_accessorius,0.07760000000000002,TRUE
sorexaraneus,Sorex araneus,Lobus_piriformis,32.7,Lobus_piriformis,32.7,TRUE
sorexaraneus,Sorex araneus,Septum,3.2,Septum,3.2,TRUE
sorexaraneus,Sorex araneus,Striatum,10.5,Striatum,10.5,TRUE
sorexaraneus,Sorex araneus,Schizo_cortex,6.83,Schizo_cortex,6.83,TRUE
sorexaraneus,Sorex araneus,Hippocampus,20.6,Hippocampus,20.6,TRUE
sorexaraneus,Sorex araneus,Neocortex,26.4,Neocortex,26.4,TRUE
sorexaraneus,Sorex araneus,Epithalamus,0.264,Epithalamus,0.264,TRUE
sorexaraneus,Sorex araneus,Thalamus,7.25,Thalamus,7.25,TRUE
sorexaraneus,Sorex araneus,Hypothalamus,5.17,Hypothalamus,5.17,TRUE
sorexaraneus,Sorex araneus,Subthalamus,1.09,Subthalamus,1.09,TRUE
sorexaraneus,Sorex araneus,Pallidum,0.979,Pallidum,0.979,TRUE
sorexaraneus,Sorex araneus,Nucleus_subthalamicus,0.10500000000000001,Nucleus_subthalamicus,0.10500000000000001,TRUE
sorexaraneus,Sorex araneus,Capsula_interna,0.61,Capsula_interna,0.61,TRUE
sorexaraneus,Sorex araneus,Tractus_opticus,0.14400000000000002,Tractus_opticus,0.14400000000000002,TRUE
sorexaraneus,Sorex araneus,Area_striata,NA,Area_striata,NA,TRUE
sorexaraneus,Sorex araneus,Corpus_geniculatum_laterale,NA,Corpus_geniculatum_laterale,NA,TRUE
sorexaraneus,Sorex araneus,Palaeocortex,25.6,Palaeocortex,25.6,TRUE
sorexaraneus,Sorex araneus,Amygdala,7.1899999999999995,Amygdala,7.1899999999999995,TRUE
sorexaraneus,Sorex araneus,Complexus_centromedialis,3.29,Complexus_centromedialis,3.29,TRUE
sorexaraneus,Sorex araneus,Nucleus_tractus_olfactorius,NA,Nucleus_tractus_olfactorius,NA,TRUE
sorexaraneus,Sorex araneus,Complexus_corticobasolateralis,3.9,Complexus_corticobasolateralis,3.9,TRUE
sorexaraneus,Sorex araneus,Nucleus_amygdalae_basalis_pars_magnocellularis,0.704,Nucleus_amygdalae_basalis_pars_magnocellularis,0.704,TRUE
sorexaraneus,Sorex araneus,Complexus_vestibularis,0.618,Complexus_vestibularis,0.618,TRUE
sorexaraneus,Sorex araneus,Nucleus_vestibularis_superior,0.10700000000000001,Nucleus_vestibularis_superior,0.10700000000000001,TRUE
sorexaraneus,Sorex araneus,Nucleus_vestibularis_lateralis,0.0955,Nucleus_vestibularis_lateralis,0.0955,TRUE
sorexaraneus,Sorex araneus,Nucleus_vestibularis_medialis,0.24900000000000003,Nucleus_vestibularis_medialis,0.24900000000000003,TRUE
sorexaraneus,Sorex araneus,Nucleus_vestibularis_descendens,0.166,Nucleus_vestibularis_descendens,0.166,TRUE
sorexaraneus,Sorex araneus,Nucleus_septalis_triangularis,0.115,Nucleus_septalis_triangularis,0.115,TRUE
sorexaraneus,Sorex araneus,Corpus_subfornicale,0.0032600000000000003,Corpus_subfornicale,0.0032600000000000003,TRUE
sorexaraneus,Sorex araneus,Nucleus_habenularis_medialis,0.07489999999999998,Nucleus_habenularis_medialis,0.07490000000000001,TRUE
sorexaraneus,Sorex araneus,Corpus_pineal,0.0102,Corpus_pineal,0.0102,TRUE
sorexaraneus,Sorex araneus,Corpus_subcommissurale,1.2e-4,Corpus_subcommissurale,1.2e-4,TRUE
neomysfodiens,Neomys fodiens,Body_weight,15.2,Body_weight,15.2,TRUE
neomysfodiens,Neomys fodiens,Brain_weight,320,Brain_weight,320,TRUE
neomysfodiens,Neomys fodiens,Ventricles,1.6300000000000001,Ventricles,1.6300000000000001,TRUE
neomysfodiens,Neomys fodiens,Meninges_hypophysis_nerves_etc.,8.13,Meninges_hypophysis_nerves_etc.,8.129999999999999,TRUE
neomysfodiens,Neomys fodiens,Total_brain_net_volume,299,Total_brain_net_volume,299,TRUE
neomysfodiens,Neomys fodiens,Medulla_oblongata,42.2,Medulla_oblongata,42.2,TRUE
neomysfodiens,Neomys fodiens,Cerebellum,38.9,Cerebellum,38.9,TRUE
neomysfodiens,Neomys fodiens,Mesencephalon,17.3,Mesencephalon,17.3,TRUE
neomysfodiens,Neomys fodiens,Diencephalon,25.2,Diencephalon,25.2,TRUE
neomysfodiens,Neomys fodiens,Telencephalon,175,Telencephalon,175,TRUE
neomysfodiens,Neomys fodiens,Bulbus_olfactorius,15.8,Bulbus_olfactorius,15.8,TRUE
neomysfodiens,Neomys fodiens,Bulbus_olfactorius_accessorius,0.101,Bulbus_olfactorius_accessorius,0.101,TRUE
neomysfodiens,Neomys fodiens,Lobus_piriformis,36,Lobus_piriformis,36,TRUE
neomysfodiens,Neomys fodiens,Septum,6.42,Septum,6.42,TRUE
neomysfodiens,Neomys fodiens,Striatum,18.7,Striatum,18.7,TRUE
neomysfodiens,Neomys fodiens,Schizo_cortex,9,Schizo_cortex,9,TRUE
neomysfodiens,Neomys fodiens,Hippocampus,32.9,Hippocampus,32.9,TRUE
neomysfodiens,Neomys fodiens,Neocortex,56.6,Neocortex,56.6,TRUE
neomysfodiens,Neomys fodiens,Epithalamus,NA,Epithalamus,NA,TRUE
neomysfodiens,Neomys fodiens,Thalamus,NA,Thalamus,NA,TRUE
neomysfodiens,Neomys fodiens,Hypothalamus,NA,Hypothalamus,NA,TRUE
neomysfodiens,Neomys fodiens,Subthalamus,NA,Subthalamus,NA,TRUE
neomysfodiens,Neomys fodiens,Pallidum,NA,Pallidum,NA,TRUE
neomysfodiens,Neomys fodiens,Nucleus_subthalamicus,NA,Nucleus_subthalamicus,NA,TRUE
neomysfodiens,Neomys fodiens,Capsula_interna,NA,Capsula_interna,NA,TRUE
neomysfodiens,Neomys fodiens,Tractus_opticus,NA,Tractus_opticus,NA,TRUE
neomysfodiens,Neomys fodiens,Area_striata,NA,Area_striata,NA,TRUE
neomysfodiens,Neomys fodiens,Corpus_geniculatum_laterale,NA,Corpus_geniculatum_laterale,NA,TRUE
neomysfodiens,Neomys fodiens,Palaeocortex,52.7,Palaeocortex,52.7,TRUE
neomysfodiens,Neomys fodiens,Amygdala,13.4,Amygdala,13.4,TRUE
neomysfodiens,Neomys fodiens,Complexus_centromedialis,6,Complexus_centromedialis,6,TRUE
neomysfodiens,Neomys fodiens,Nucleus_tractus_olfactorius,0.403,Nucleus_tractus_olfactorius,0.403,TRUE
neomysfodiens,Neomys fodiens,Complexus_corticobasolateralis,7.39,Complexus_corticobasolateralis,7.39,TRUE
neomysfodiens,Neomys fodiens,Nucleus_amygdalae_basalis_pars_magnocellularis,1.3800000000000001,Nucleus_amygdalae_basalis_pars_magnocellularis,1.3800000000000001,TRUE
neomysfodiens,Neomys fodiens,Complexus_vestibularis,NA,Complexus_vestibularis,NA,TRUE
neomysfodiens,Neomys fodiens,Nucleus_vestibularis_superior,NA,Nucleus_vestibularis_superior,NA,TRUE
neomysfodiens,Neomys fodiens,Nucleus_vestibularis_lateralis,NA,Nucleus_vestibularis_lateralis,NA,TRUE
neomysfodiens,Neomys fodiens,Nucleus_vestibularis_medialis,NA,Nucleus_vestibularis_medialis,NA,TRUE
neomysfodiens,Neomys fodiens,Nucleus_vestibularis_descendens,NA,Nucleus_vestibularis_descendens,NA,TRUE
neomysfodiens,Neomys fodiens,Nucleus_septalis_triangularis,0.263,Nucleus_septalis_triangularis,0.263,TRUE
neomysfodiens,Neomys fodiens,Corpus_subfornicale,0.0069,Corpus_subfornicale,0.0069,TRUE
