key,Species,col,snap,csv_col,csv,match
daubentoniamadagascar,Daubentonia madagascar.,Telencephalon,30196,NA,NA,FALSE
daubentoniamadagascar,Daubentonia madagascar.,Bulbus_olfactorius,685,NA,NA,FALSE
daubentoniamadagascar,Daubentonia madagascar.,Bulbus_olfactorius_accessorius,8.31,NA,NA,FALSE
daubentoniamadagascar,Daubentonia madagascar.,Lobus_piriformis,1538,NA,NA,FALSE
daubentoniamadagascar,Daubentonia madagascar.,Septum,254,NA,NA,FALSE
daubentoniamadagascar,Daubentonia madagascar.,Striatum,2765,NA,NA,FALSE
daubentoniamadagascar,Daubentonia madagascar.,Schizo_cortex,1044,NA,NA,FALSE
daubentoniamadagascar,Daubentonia madagascar.,Hippocampus,1776,NA,NA,FALSE
daubentoniamadagascar,Daubentonia madagascar.,Neocortex,22127,NA,NA,FALSE
daubentoniamadagascar,Daubentonia madagascar.,Area_striata,1355,NA,NA,FALSE
daubentoniamadagascar,Daubentonia madagascar.,Corpus_geniculatum_laterale,58.5,NA,NA,FALSE
daubentoniamadagascar,Daubentonia madagascar.,Palaeocortex,1065,NA,NA,FALSE
daubentoniamadagascar,Daubentonia madagascar.,Amygdala,473,NA,NA,FALSE
daubentoniamadagascar,Daubentonia madagascar.,Complexus_centromedialis,122,NA,NA,FALSE
daubentoniamadagascar,Daubentonia madagascar.,Nucleus_tractus_olfactorius,3.53,NA,NA,FALSE
daubentoniamadagascar,Daubentonia madagascar.,Complexus_corticobasolateralis,351,NA,NA,FALSE
daubentoniamadagascar,Daubentonia madagascar.,Nucleus_amygdalae_basalis_pars_magnocellularis,24.9,NA,NA,FALSE
daubentoniamadagascar,Daubentonia madagascar.,Nucleus_septalis_triangularis,2.65,NA,NA,FALSE
daubentoniamadagascar,Daubentonia madagascar.,Corpus_subfornicale,0.593,NA,NA,FALSE
daubentoniamadagascar,Daubentonia madagascar.,Nucleus_habenularis_medialis,7.75,NA,NA,FALSE
daubentoniamadagascar,Daubentonia madagascar.,Corpus_pineal,3.32,NA,NA,FALSE
daubentoniamadagascar,Daubentonia madagascar.,Corpus_subcommissurale,1.83,NA,NA,FALSE
galagocrassicaudatus,Galago crassicaudatus,Body_weight,850,NA,NA,FALSE
galagocrassicaudatus,Galago crassicaudatus,Brain_weight,10300,NA,NA,FALSE
galagocrassicaudatus,Galago crassicaudatus,Ventricles,147,NA,NA,FALSE
galagocrassicaudatus,Galago crassicaudatus,Meninges_hypophysis_nerves_etc.,128,NA,NA,FALSE
galagocrassicaudatus,Galago crassicaudatus,Total_brain_net_volume,9668,NA,NA,FALSE
galagocrassicaudatus,Galago crassicaudatus,Medulla_oblongata,540,NA,NA,FALSE
galagocrassicaudatus,Galago crassicaudatus,Cerebellum,1414,NA,NA,FALSE
galagocrassicaudatus,Galago crassicaudatus,Mesencephalon,384,NA,NA,FALSE
galagocrassicaudatus,Galago crassicaudatus,Diencephalon,785,NA,NA,FALSE
galagocrassicaudatus,Galago crassicaudatus,Telencephalon,6545,NA,NA,FALSE
galagocrassicaudatus,Galago crassicaudatus,Bulbus_olfactorius,166,NA,NA,FALSE
galagocrassicaudatus,Galago crassicaudatus,Bulbus_olfactorius_accessorius,2.52,NA,NA,FALSE
galagocrassicaudatus,Galago crassicaudatus,Lobus_piriformis,386,NA,NA,FALSE
galagocrassicaudatus,Galago crassicaudatus,Septum,70,NA,NA,FALSE
galagocrassicaudatus,Galago crassicaudatus,Striatum,556,NA,NA,FALSE
galagocrassicaudatus,Galago crassicaudatus,Schizo_cortex,181,NA,NA,FALSE
galagocrassicaudatus,Galago crassicaudatus,Hippocampus,461,NA,NA,FALSE
galagocrassicaudatus,Galago crassicaudatus,Neocortex,4723,NA,NA,FALSE
galagocrassicaudatus,Galago crassicaudatus,Epithalamus,5.71,NA,NA,FALSE
galagocrassicaudatus,Galago crassicaudatus,Thalamus,437,NA,NA,FALSE
galagocrassicaudatus,Galago crassicaudatus,Hypothalamus,127,NA,NA,FALSE
galagocrassicaudatus,Galago crassicaudatus,Subthalamus,67.40000000000002,NA,NA,FALSE
galagocrassicaudatus,Galago crassicaudatus,Pallidum,63.3,NA,NA,FALSE
galagocrassicaudatus,Galago crassicaudatus,Nucleus_subthalamicus,4.1,NA,NA,FALSE
galagocrassicaudatus,Galago crassicaudatus,Capsula_interna,74.6,NA,NA,FALSE
galagocrassicaudatus,Galago crassicaudatus,Tractus_opticus,33.9,NA,NA,FALSE
galagocrassicaudatus,Galago crassicaudatus,Area_striata,571,NA,NA,FALSE
galagocrassicaudatus,Galago crassicaudatus,Corpus_geniculatum_laterale,22.1,NA,NA,FALSE
galagocrassicaudatus,Galago crassicaudatus,Complexus_vestibularis,19.9,NA,NA,FALSE
galagocrassicaudatus,Galago crassicaudatus,Nucleus_vestibularis_superior,2.8499999999999996,NA,NA,FALSE
galagocrassicaudatus,Galago crassicaudatus,Nucleus_vestibularis_lateralis,2.8699999999999997,NA,NA,FALSE
galagocrassicaudatus,Galago crassicaudatus,Nucleus_vestibularis_medialis,7.159999999999999,NA,NA,FALSE
galagocrassicaudatus,Galago crassicaudatus,Nucleus_vestibularis_descendens,7.01,NA,NA,FALSE
galagocrassicaudatus,Galago crassicaudatus,Nucleus_septalis_triangularis,0.695,NA,NA,FALSE
galagocrassicaudatus,Galago crassicaudatus,Corpus_subfornicale,0.0948,NA,NA,FALSE
galagocrassicaudatus,Galago crassicaudatus,Nucleus_habenularis_medialis,1.6400000000000001,NA,NA,FALSE
galagocrassicaudatus,Galago crassicaudatus,Corpus_pineal,1.02,NA,NA,FALSE
galagocrassicaudatus,Galago crassicaudatus,Corpus_subcommissurale,0.10200000000000001,NA,NA,FALSE
galagodemidovii,Galago demidovii,Body_weight,81,NA,NA,FALSE
galagodemidovii,Galago demidovii,Brain_weight,3380,NA,NA,FALSE
galagodemidovii,Galago demidovii,Ventricles,30.4,NA,NA,FALSE
galagodemidovii,Galago demidovii,Meninges_hypophysis_nerves_etc.,28.8,NA,NA,FALSE
galagodemidovii,Galago demidovii,Total_brain_net_volume,3203,NA,NA,FALSE
galagodemidovii,Galago demidovii,Medulla_oblongata,169,NA,NA,FALSE
galagodemidovii,Galago demidovii,Cerebellum,413,NA,NA,FALSE
galagodemidovii,Galago demidovii,Mesencephalon,135,NA,NA,FALSE
galagodemidovii,Galago demidovii,Diencephalon,246,NA,NA,FALSE
galagodemidovii,Galago demidovii,Telencephalon,2240,NA,NA,FALSE
galagodemidovii,Galago demidovii,Bulbus_olfactorius,83.1,NA,NA,FALSE
galagodemidovii,Galago demidovii,Bulbus_olfactorius_accessorius,1.26,NA,NA,FALSE
galagodemidovii,Galago demidovii,Lobus_piriformis,181,NA,NA,FALSE
galagodemidovii,Galago demidovii,Septum,25.7,NA,NA,FALSE
galagodemidovii,Galago demidovii,Striatum,169,NA,NA,FALSE
galagodemidovii,Galago demidovii,Schizo_cortex,59.9,NA,NA,FALSE
galagodemidovii,Galago demidovii,Hippocampus,152,NA,NA,FALSE
galagodemidovii,Galago demidovii,Neocortex,1568,NA,NA,FALSE
galagodemidovii,Galago demidovii,Epithalamus,2.09,NA,NA,FALSE
galagodemidovii,Galago demidovii,Thalamus,153,NA,NA,FALSE
galagodemidovii,Galago demidovii,Hypothalamus,45.1,NA,NA,FALSE
galagodemidovii,Galago demidovii,Subthalamus,18.3,NA,NA,FALSE
galagodemidovii,Galago demidovii,Pallidum,17,NA,NA,FALSE
galagodemidovii,Galago demidovii,Nucleus_subthalamicus,1.4,NA,NA,FALSE
galagodemidovii,Galago demidovii,Capsula_interna,18.4,NA,NA,FALSE
galagodemidovii,Galago demidovii,Tractus_opticus,11.5,NA,NA,FALSE
galagodemidovii,Galago demidovii,Area_striata,237,NA,NA,FALSE
galagodemidovii,Galago demidovii,Corpus_geniculatum_laterale,10.9,NA,NA,FALSE
galagodemidovii,Galago demidovii,Palaeocortex,122,NA,NA,FALSE
galagodemidovii,Galago demidovii,Amygdala,50.2,NA,NA,FALSE
galagodemidovii,Galago demidovii,Complexus_centromedialis,14.9,NA,NA,FALSE
galagodemidovii,Galago demidovii,Nucleus_tractus_olfactorius,0.62,NA,NA,FALSE
galagodemidovii,Galago demidovii,Complexus_corticobasolateralis,35.3,NA,NA,FALSE
galagodemidovii,Galago demidovii,Nucleus_amygdalae_basalis_pars_magnocellularis,2.82,NA,NA,FALSE
galagodemidovii,Galago demidovii,Complexus_vestibularis,6.6499999999999995,NA,NA,FALSE
galagodemidovii,Galago demidovii,Nucleus_vestibularis_superior,1.02,NA,NA,FALSE
galagodemidovii,Galago demidovii,Nucleus_vestibularis_lateralis,1.01,NA,NA,FALSE
galagodemidovii,Galago demidovii,Nucleus_vestibularis_medialis,2.72,NA,NA,FALSE
galagodemidovii,Galago demidovii,Nucleus_vestibularis_descendens,1.9,NA,NA,FALSE
galagodemidovii,Galago demidovii,Nucleus_septalis_triangularis,0.45,NA,NA,FALSE
galagodemidovii,Galago demidovii,Corpus_subfornicale,0.024,NA,NA,FALSE
galagodemidovii,Galago demidovii,Nucleus_habenularis_medialis,0.7799999999999999,NA,NA,FALSE
galagodemidovii,Galago demidovii,Corpus_pineal,0.375,NA,NA,FALSE
galagodemidovii,Galago demidovii,Corpus_subcommissurale,0.026600000000000002,NA,NA,FALSE
cebuellapygmaea,Cebuella pygmaea,Body_weight,140,NA,NA,FALSE
cebuellapygmaea,Cebuella pygmaea,Brain_weight,4500,NA,NA,FALSE
cebuellapygmaea,Cebuella pygmaea,Ventricles,24.5,NA,NA,FALSE
cebuellapygmaea,Cebuella pygmaea,Meninges_hypophysis_nerves_etc.,16.9,NA,NA,FALSE
cebuellapygmaea,Cebuella pygmaea,Total_brain_net_volume,4302,NA,NA,FALSE
cebuellapygmaea,Cebuella pygmaea,Medulla_oblongata,201,NA,NA,FALSE
cebuellapygmaea,Cebuella pygmaea,Cerebellum,468,NA,NA,FALSE
cebuellapygmaea,Cebuella pygmaea,Mesencephalon,192,NA,NA,FALSE
cebuellapygmaea,Cebuella pygmaea,Diencephalon,342,NA,NA,FALSE
cebuellapygmaea,Cebuella pygmaea,Telencephalon,3099,NA,NA,FALSE
cebuellapygmaea,Cebuella pygmaea,Bulbus_olfactorius,12.3,NA,NA,FALSE
cebuellapygmaea,Cebuella pygmaea,Bulbus_olfactorius_accessorius,0.386,NA,NA,FALSE
cebuellapygmaea,Cebuella pygmaea,Lobus_piriformis,133,NA,NA,FALSE
cebuellapygmaea,Cebuella pygmaea,Septum,29.2,NA,NA,FALSE
cebuellapygmaea,Cebuella pygmaea,Striatum,174,NA,NA,FALSE
cebuellapygmaea,Cebuella pygmaea,Schizo_cortex,81.8,NA,NA,FALSE
cebuellapygmaea,Cebuella pygmaea,Hippocampus,133,NA,NA,FALSE
cebuellapygmaea,Cebuella pygmaea,Neocortex,2535,NA,NA,FALSE
cebuellapygmaea,Cebuella pygmaea,Epithalamus,3.68,NA,NA,FALSE
cebuellapygmaea,Cebuella pygmaea,Thalamus,190,NA,NA,FALSE
cebuellapygmaea,Cebuella pygmaea,Hypothalamus,69.2,NA,NA,FALSE
cebuellapygmaea,Cebuella pygmaea,Subthalamus,27.7,NA,NA,FALSE
cebuellapygmaea,Cebuella pygmaea,Pallidum,25.8,NA,NA,FALSE
cebuellapygmaea,Cebuella pygmaea,Nucleus_subthalamicus,1.95,NA,NA,FALSE
cebuellapygmaea,Cebuella pygmaea,Capsula_interna,21.8,NA,NA,FALSE
cebuellapygmaea,Cebuella pygmaea,Tractus_opticus,23.8,NA,NA,FALSE
cebuellapygmaea,Cebuella pygmaea,Complexus_vestibularis,11.1,NA,NA,FALSE
cebuellapygmaea,Cebuella pygmaea,Nucleus_vestibularis_superior,2.1,NA,NA,FALSE
cebuellapygmaea,Cebuella pygmaea,Nucleus_vestibularis_lateralis,2.94,NA,NA,FALSE
cebuellapygmaea,Cebuella pygmaea,Nucleus_vestibularis_medialis,4.109999999999999,NA,NA,FALSE
cebuellapygmaea,Cebuella pygmaea,Nucleus_vestibularis_descendens,1.96,NA,NA,FALSE
saguinustamarin,Saguinus tamarin,Body_weight,340,NA,NA,FALSE
saguinustamarin,Saguinus tamarin,Brain_weight,10300,NA,NA,FALSE
saguinustamarin,Saguinus tamarin,Ventricles,251,NA,NA,FALSE
saguinustamarin,Saguinus tamarin,Meninges_hypophysis_nerves_etc.,122,NA,NA,FALSE
saguinustamarin,Saguinus tamarin,Total_brain_net_volume,9569,NA,NA,FALSE
saguinustamarin,Saguinus tamarin,Medulla_oblongata,428,NA,NA,FALSE
saguinustamarin,Saguinus tamarin,Cerebellum,1061,NA,NA,FALSE
saguinustamarin,Saguinus tamarin,Mesencephalon,332,NA,NA,FALSE
saguinustamarin,Saguinus tamarin,Diencephalon,692,NA,NA,FALSE
saguinustamarin,Saguinus tamarin,Telencephalon,7055,NA,NA,FALSE
saguinustamarin,Saguinus tamarin,Bulbus_olfactorius,17.3,NA,NA,FALSE
saguinustamarin,Saguinus tamarin,Bulbus_olfactorius_accessorius,0.29000000000000004,NA,NA,FALSE
saguinustamarin,Saguinus tamarin,Lobus_piriformis,243,NA,NA,FALSE
saguinustamarin,Saguinus tamarin,Septum,40.9,NA,NA,FALSE
saguinustamarin,Saguinus tamarin,Striatum,471,NA,NA,FALSE
saguinustamarin,Saguinus tamarin,Schizo_cortex,120,NA,NA,FALSE
saguinustamarin,Saguinus tamarin,Hippocampus,280,NA,NA,FALSE
saguinustamarin,Saguinus tamarin,Neocortex,5883,NA,NA,FALSE
saguinustamarin,Saguinus tamarin,Area_striata,1077,NA,NA,FALSE
saguinustamarin,Saguinus tamarin,Corpus_geniculatum_laterale,36.8,NA,NA,FALSE
saguinustamarin,Saguinus tamarin,Nucleus_septalis_triangularis,0.5590000000000002,NA,NA,FALSE
saguinustamarin,Saguinus tamarin,Corpus_subfornicale,0.0795,NA,NA,FALSE
saguinustamarin,Saguinus tamarin,Nucleus_habenularis_medialis,1.1800000000000002,NA,NA,FALSE
saguinustamarin,Saguinus tamarin,Corpus_pineal,0.21600000000000003,NA,NA,FALSE
saguinustamarin,Saguinus tamarin,Corpus_subcommissurale,0.09939999999999999,NA,NA,FALSE
pitheciamonacha,Pithecia monacha,Body_weight,1500,NA,NA,FALSE
pitheciamonacha,Pithecia monacha,Brain_weight,35000,NA,NA,FALSE
pitheciamonacha,Pithecia monacha,Ventricles,631,NA,NA,FALSE
pitheciamonacha,Pithecia monacha,Meninges_hypophysis_nerves_etc.,286,NA,NA,FALSE
pitheciamonacha,Pithecia monacha,Total_brain_net_volume,32867,NA,NA,FALSE
pitheciamonacha,Pithecia monacha,Medulla_oblongata,1009,NA,NA,FALSE
pitheciamonacha,Pithecia monacha,Cerebellum,3908,NA,NA,FALSE
pitheciamonacha,Pithecia monacha,Mesencephalon,745,NA,NA,FALSE
pitheciamonacha,Pithecia monacha,Diencephalon,2285,NA,NA,FALSE
pitheciamonacha,Pithecia monacha,Telencephalon,24920,NA,NA,FALSE
pitheciamonacha,Pithecia monacha,Bulbus_olfactorius,34.8,NA,NA,FALSE
pitheciamonacha,Pithecia monacha,Bulbus_olfactorius_accessorius,0.8460000000000001,NA,NA,FALSE
pitheciamonacha,Pithecia monacha,Lobus_piriformis,675,NA,NA,FALSE
pitheciamonacha,Pithecia monacha,Septum,140,NA,NA,FALSE
pitheciamonacha,Pithecia monacha,Striatum,1918,NA,NA,FALSE
pitheciamonacha,Pithecia monacha,Schizo_cortex,289,NA,NA,FALSE
pitheciamonacha,Pithecia monacha,Hippocampus,834,NA,NA,FALSE
pitheciamonacha,Pithecia monacha,Neocortex,21028,NA,NA,FALSE
pitheciamonacha,Pithecia monacha,Area_striata,2154,NA,NA,FALSE
pitheciamonacha,Pithecia monacha,Corpus_geniculatum_laterale,72.3,NA,NA,FALSE
pitheciamonacha,Pithecia monacha,Nucleus_septalis_triangularis,1.31,NA,NA,FALSE
pitheciamonacha,Pithecia monacha,Corpus_subfornicale,0.3,NA,NA,FALSE
pitheciamonacha,Pithecia monacha,Nucleus_habenularis_medialis,2.53,NA,NA,FALSE
pitheciamonacha,Pithecia monacha,Corpus_pineal,0.0623,NA,NA,FALSE
pitheciamonacha,Pithecia monacha,Corpus_subcommissurale,0.189,NA,NA,FALSE
alouattasp,Alouatta sp.,Body_weight,6400,NA,NA,FALSE
alouattasp,Alouatta sp.,Brain_weight,52000,NA,NA,FALSE
alouattasp,Alouatta sp.,Ventricles,616,NA,NA,FALSE
alouattasp,Alouatta sp.,Meninges_hypophysis_nerves_etc.,568,NA,NA,FALSE
alouattasp,Alouatta sp.,Total_brain_net_volume,49009,NA,NA,FALSE
alouattasp,Alouatta sp.,Medulla_oblongata,1593,NA,NA,FALSE
alouattasp,Alouatta sp.,Cerebellum,5699,NA,NA,FALSE
alouattasp,Alouatta sp.,Mesencephalon,986,NA,NA,FALSE
alouattasp,Alouatta sp.,Diencephalon,3344,NA,NA,FALSE
alouattasp,Alouatta sp.,Telencephalon,37388,NA,NA,FALSE
alouattasp,Alouatta sp.,Bulbus_olfactorius,41.4,NA,NA,FALSE
alouattasp,Alouatta sp.,Bulbus_olfactorius_accessorius,0.595,NA,NA,FALSE
alouattasp,Alouatta sp.,Lobus_piriformis,827,NA,NA,FALSE
alouattasp,Alouatta sp.,Septum,200,NA,NA,FALSE
alouattasp,Alouatta sp.,Striatum,2829,NA,NA,FALSE
alouattasp,Alouatta sp.,Schizo_cortex,510,NA,NA,FALSE
alouattasp,Alouatta sp.,Hippocampus,1320,NA,NA,FALSE
alouattasp,Alouatta sp.,Neocortex,31660,NA,NA,FALSE
alouattasp,Alouatta sp.,Area_striata,2374,NA,NA,FALSE
alouattasp,Alouatta sp.,Corpus_geniculatum_laterale,85.7,NA,NA,FALSE
alouattasp,Alouatta sp.,Palaeocortex,488,NA,NA,FALSE
alouattasp,Alouatta sp.,Amygdala,413,NA,NA,FALSE
alouattasp,Alouatta sp.,Complexus_centromedialis,94.90000000000002,NA,NA,FALSE
alouattasp,Alouatta sp.,Nucleus_tractus_olfactorius,0,NA,NA,FALSE
alouattasp,Alouatta sp.,Complexus_corticobasolateralis,318,NA,NA,FALSE
alouattasp,Alouatta sp.,Nucleus_amygdalae_basalis_pars_magnocellularis,30.7,NA,NA,FALSE
alouattasp,Alouatta sp.,Nucleus_septalis_triangularis,1.72,NA,NA,FALSE
alouattasp,Alouatta sp.,Corpus_subfornicale,0.372,NA,NA,FALSE
alouattasp,Alouatta sp.,Nucleus_habenularis_medialis,3.3,NA,NA,FALSE
alouattasp,Alouatta sp.,Corpus_pineal,0.254,NA,NA,FALSE
alouattasp,Alouatta sp.,Corpus_subcommissurale,0.402,NA,NA,FALSE
lagothrixlagotricha,Lagothrix lagotricha,Body_weight,5200,NA,NA,FALSE
lagothrixlagotricha,Lagothrix lagotricha,Brain_weight,101000,NA,NA,FALSE
lagothrixlagotricha,Lagothrix lagotricha,Ventricles,1090,NA,NA,FALSE
lagothrixlagotricha,Lagothrix lagotricha,Meninges_hypophysis_nerves_etc.,897,NA,NA,FALSE
lagothrixlagotricha,Lagothrix lagotricha,Total_brain_net_volume,95503,NA,NA,FALSE
lagothrixlagotricha,Lagothrix lagotricha,Medulla_oblongata,2110,NA,NA,FALSE
lagothrixlagotricha,Lagothrix lagotricha,Cerebellum,11268,NA,NA,FALSE
lagothrixlagotricha,Lagothrix lagotricha,Mesencephalon,1582,NA,NA,FALSE
lagothrixlagotricha,Lagothrix lagotricha,Diencephalon,5721,NA,NA,FALSE
lagothrixlagotricha,Lagothrix lagotricha,Telencephalon,74822,NA,NA,FALSE
lagothrixlagotricha,Lagothrix lagotricha,Bulbus_olfactorius,73.40000000000002,NA,NA,FALSE
lagothrixlagotricha,Lagothrix lagotricha,Bulbus_olfactorius_accessorius,1.43,NA,NA,FALSE
lagothrixlagotricha,Lagothrix lagotricha,Lobus_piriformis,1395,NA,NA,FALSE
lagothrixlagotricha,Lagothrix lagotricha,Septum,266,NA,NA,FALSE
lagothrixlagotricha,Lagothrix lagotricha,Striatum,4947,NA,NA,FALSE
lagothrixlagotricha,Lagothrix lagotricha,Schizo_cortex,680,NA,NA,FALSE
lagothrixlagotricha,Lagothrix lagotricha,Hippocampus,1586,NA,NA,FALSE
lagothrixlagotricha,Lagothrix lagotricha,Neocortex,65873,NA,NA,FALSE
lagothrixlagotricha,Lagothrix lagotricha,Epithalamus,31,NA,NA,FALSE
lagothrixlagotricha,Lagothrix lagotricha,Thalamus,2959,NA,NA,FALSE
lagothrixlagotricha,Lagothrix lagotricha,Hypothalamus,624,NA,NA,FALSE
lagothrixlagotricha,Lagothrix lagotricha,Subthalamus,909,NA,NA,FALSE
lagothrixlagotricha,Lagothrix lagotricha,Pallidum,845,NA,NA,FALSE
lagothrixlagotricha,Lagothrix lagotricha,Nucleus_subthalamicus,63.8,NA,NA,FALSE
lagothrixlagotricha,Lagothrix lagotricha,Capsula_interna,612,NA,NA,FALSE
lagothrixlagotricha,Lagothrix lagotricha,Tractus_opticus,203,NA,NA,FALSE
lagothrixlagotricha,Lagothrix lagotricha,Area_striata,6288,NA,NA,FALSE
lagothrixlagotricha,Lagothrix lagotricha,Corpus_geniculatum_laterale,149,NA,NA,FALSE
lagothrixlagotricha,Lagothrix lagotricha,Complexus_vestibularis,53,NA,NA,FALSE
lagothrixlagotricha,Lagothrix lagotricha,Nucleus_vestibularis_superior,9.07,NA,NA,FALSE
lagothrixlagotricha,Lagothrix lagotricha,Nucleus_vestibularis_lateralis,6.94,NA,NA,FALSE
lagothrixlagotricha,Lagothrix lagotricha,Nucleus_vestibularis_medialis,23,NA,NA,FALSE
lagothrixlagotricha,Lagothrix lagotricha,Nucleus_vestibularis_descendens,14.1,NA,NA,FALSE
lagothrixlagotricha,Lagothrix lagotricha,Nucleus_septalis_triangularis,2.6,NA,NA,FALSE
lagothrixlagotricha,Lagothrix lagotricha,Corpus_subfornicale,0.583,NA,NA,FALSE
lagothrixlagotricha,Lagothrix lagotricha,Nucleus_habenularis_medialis,7.01,NA,NA,FALSE
lagothrixlagotricha,Lagothrix lagotricha,Corpus_pineal,10.6,NA,NA,FALSE
lagothrixlagotricha,Lagothrix lagotricha,Corpus_subcommissurale,0.885,NA,NA,FALSE
cebussp,Cebus sp.,Body_weight,3100,NA,NA,FALSE
cebussp,Cebus sp.,Brain_weight,71000,NA,NA,FALSE
cebussp,Cebus sp.,Ventricles,729,NA,NA,FALSE
cebussp,Cebus sp.,Meninges_hypophysis_nerves_etc.,864,NA,NA,FALSE
cebussp,Cebus sp.,Total_brain_net_volume,66939,NA,NA,FALSE
cebussp,Cebus sp.,Medulla_oblongata,1738,NA,NA,FALSE
cebussp,Cebus sp.,Cerebellum,7871,NA,NA,FALSE
cebussp,Cebus sp.,Mesencephalon,1221,NA,NA,FALSE
cebussp,Cebus sp.,Diencephalon,3996,NA,NA,FALSE
cebussp,Cebus sp.,Telencephalon,52113,NA,NA,FALSE
cebussp,Cebus sp.,Bulbus_olfactorius,39.9,NA,NA,FALSE
cebussp,Cebus sp.,Bulbus_olfactorius_accessorius,0.6669999999999999,NA,NA,FALSE
cebussp,Cebus sp.,Lobus_piriformis,931,NA,NA,FALSE
cebussp,Cebus sp.,Septum,174,NA,NA,FALSE
cebussp,Cebus sp.,Striatum,3258,NA,NA,FALSE
cebussp,Cebus sp.,Schizo_cortex,390,NA,NA,FALSE
cebussp,Cebus sp.,Hippocampus,890,NA,NA,FALSE
cebussp,Cebus sp.,Neocortex,46429,NA,NA,FALSE
cebussp,Cebus sp.,Epithalamus,23.7,NA,NA,FALSE
cebussp,Cebus sp.,Thalamus,2163,NA,NA,FALSE
cebussp,Cebus sp.,Hypothalamus,418,NA,NA,FALSE
cebussp,Cebus sp.,Subthalamus,609,NA,NA,FALSE
cebussp,Cebus sp.,Pallidum,567,NA,NA,FALSE
cebussp,Cebus sp.,Nucleus_subthalamicus,41.7,NA,NA,FALSE
cebussp,Cebus sp.,Capsula_interna,549,NA,NA,FALSE
cebussp,Cebus sp.,Tractus_opticus,207,NA,NA,FALSE
cebussp,Cebus sp.,Area_striata,4690,NA,NA,FALSE
cebussp,Cebus sp.,Corpus_geniculatum_laterale,137,NA,NA,FALSE
cebussp,Cebus sp.,Palaeocortex,567,NA,NA,FALSE
cebussp,Cebus sp.,Amygdala,502,NA,NA,FALSE
cebussp,Cebus sp.,Complexus_centromedialis,118,NA,NA,FALSE
cebussp,Cebus sp.,Nucleus_tractus_olfactorius,0,NA,NA,FALSE
cebussp,Cebus sp.,Complexus_corticobasolateralis,384,NA,NA,FALSE
cebussp,Cebus sp.,Nucleus_amygdalae_basalis_pars_magnocellularis,41,NA,NA,FALSE
cebussp,Cebus sp.,Complexus_vestibularis,50.2,NA,NA,FALSE
cebussp,Cebus sp.,Nucleus_vestibularis_superior,11.2,NA,NA,FALSE
cebussp,Cebus sp.,Nucleus_vestibularis_lateralis,7.45,NA,NA,FALSE
cebussp,Cebus sp.,Nucleus_vestibularis_medialis,19.2,NA,NA,FALSE
cebussp,Cebus sp.,Nucleus_vestibularis_descendens,12.3,NA,NA,FALSE
cebussp,Cebus sp.,Nucleus_septalis_triangularis,1.5,NA,NA,FALSE
cebussp,Cebus sp.,Corpus_subfornicale,0.41000000000000003,NA,NA,FALSE
cebussp,Cebus sp.,Nucleus_habenularis_medialis,4.9,NA,NA,FALSE
cebussp,Cebus sp.,Corpus_pineal,3.8,NA,NA,FALSE
cebussp,Cebus sp.,Corpus_subcommissurale,0.42500000000000004,NA,NA,FALSE
cercocebusalbigena,Cercocebus albigena,Body_weight,7900,NA,NA,FALSE
cercocebusalbigena,Cercocebus albigena,Brain_weight,104000,NA,NA,FALSE
cercocebusalbigena,Cercocebus albigena,Ventricles,742,NA,NA,FALSE
cercocebusalbigena,Cercocebus albigena,Meninges_hypophysis_nerves_etc.,2041,NA,NA,FALSE
cercocebusalbigena,Cercocebus albigena,Total_brain_net_volume,97603,NA,NA,FALSE
cercocebusalbigena,Cercocebus albigena,Medulla_oblongata,2708,NA,NA,FALSE
cercocebusalbigena,Cercocebus albigena,Cerebellum,10726,NA,NA,FALSE
cercocebusalbigena,Cercocebus albigena,Mesencephalon,1770,NA,NA,FALSE
cercocebusalbigena,Cercocebus albigena,Diencephalon,5351,NA,NA,FALSE
cercocebusalbigena,Cercocebus albigena,Telencephalon,77049,NA,NA,FALSE
cercocebusalbigena,Cercocebus albigena,Bulbus_olfactorius,121,NA,NA,FALSE
cercocebusalbigena,Cercocebus albigena,Bulbus_olfactorius_accessorius,0,NA,NA,FALSE
cercocebusalbigena,Cercocebus albigena,Lobus_piriformis,1639,NA,NA,FALSE
cercocebusalbigena,Cercocebus albigena,Septum,294,NA,NA,FALSE
cercocebusalbigena,Cercocebus albigena,Striatum,4146,NA,NA,FALSE
cercocebusalbigena,Cercocebus albigena,Schizo_cortex,630,NA,NA,FALSE
cercocebusalbigena,Cercocebus albigena,Hippocampus,1485,NA,NA,FALSE
cercocebusalbigena,Cercocebus albigena,Neocortex,68733,NA,NA,FALSE
cercocebusalbigena,Cercocebus albigena,Epithalamus,27.9,NA,NA,FALSE
cercocebusalbigena,Cercocebus albigena,Thalamus,2933,NA,NA,FALSE
cercocebusalbigena,Cercocebus albigena,Hypothalamus,681,NA,NA,FALSE
cercocebusalbigena,Cercocebus albigena,Subthalamus,726,NA,NA,FALSE
cercocebusalbigena,Cercocebus albigena,Pallidum,674,NA,NA,FALSE
cercocebusalbigena,Cercocebus albigena,Nucleus_subthalamicus,52.4,NA,NA,FALSE
cercocebusalbigena,Cercocebus albigena,Capsula_interna,708,NA,NA,FALSE
cercocebusalbigena,Cercocebus albigena,Tractus_opticus,308,NA,NA,FALSE
cercocebusalbigena,Cercocebus albigena,Area_striata,6831,NA,NA,FALSE
