"Species","measure_class","Measure","Units","Value","Value_median","n_sources","n_teams","n_teams_primary","primary_used","Teams","roles","value_min","value_max"
"Abditomys latidens","diet_ecology","Activity_pattern","category","Nocturnal","Nocturnal",1,1,0,FALSE,"Wilman","secondary","",""
"Abditomys latidens","diet_ecology","Diet_Fruit","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abditomys latidens","diet_ecology","Diet_Inv","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abditomys latidens","diet_ecology","Diet_Nect","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abditomys latidens","diet_ecology","Diet_PlantO","%","100","100",1,1,0,FALSE,"Wilman","secondary","100","100"
"Abditomys latidens","diet_ecology","Diet_Scav","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abditomys latidens","diet_ecology","Diet_Seed","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abditomys latidens","diet_ecology","Diet_Vect","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abditomys latidens","diet_ecology","Diet_Vend","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abditomys latidens","diet_ecology","Diet_Vfish","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abditomys latidens","diet_ecology","Diet_Vunk","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abditomys latidens","diet_ecology","Diet_breadth","count","1","1",1,1,0,FALSE,"Wilman","secondary","1","1"
"Abditomys latidens","diet_ecology","Diet_dominant","category","Other plant","Other plant",1,1,0,FALSE,"Wilman","secondary","",""
"Abditomys latidens","diet_ecology","ForStrat_stratum","category","Arboreal","Arboreal",1,1,0,FALSE,"Wilman","secondary","",""
"Abditomys latidens","diet_ecology","Trophic_guild","category","Herbivore","Herbivore",1,1,0,FALSE,"Wilman","secondary","",""
"Abditomys latidens","mass","Body_Mass","g","269","269",1,1,0,FALSE,"Wilman","secondary","269","269"
"Abeomelomys sevia","diet_ecology","Activity_pattern","category","Nocturnal","Nocturnal",1,1,0,FALSE,"Wilman","secondary","",""
"Abeomelomys sevia","diet_ecology","Diet_Fruit","%","10","10",1,1,0,FALSE,"Wilman","secondary","10","10"
"Abeomelomys sevia","diet_ecology","Diet_Inv","%","10","10",1,1,0,FALSE,"Wilman","secondary","10","10"
"Abeomelomys sevia","diet_ecology","Diet_Nect","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abeomelomys sevia","diet_ecology","Diet_PlantO","%","60","60",1,1,0,FALSE,"Wilman","secondary","60","60"
"Abeomelomys sevia","diet_ecology","Diet_Scav","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abeomelomys sevia","diet_ecology","Diet_Seed","%","20","20",1,1,0,FALSE,"Wilman","secondary","20","20"
"Abeomelomys sevia","diet_ecology","Diet_Vect","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abeomelomys sevia","diet_ecology","Diet_Vend","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abeomelomys sevia","diet_ecology","Diet_Vfish","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abeomelomys sevia","diet_ecology","Diet_Vunk","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abeomelomys sevia","diet_ecology","Diet_breadth","count","4","4",1,1,0,FALSE,"Wilman","secondary","4","4"
"Abeomelomys sevia","diet_ecology","Diet_dominant","category","Other plant","Other plant",1,1,0,FALSE,"Wilman","secondary","",""
"Abeomelomys sevia","diet_ecology","ForStrat_stratum","category","Ground","Ground",1,1,0,FALSE,"Wilman","secondary","",""
"Abeomelomys sevia","diet_ecology","Trophic_guild","category","Herbivore","Herbivore",1,1,0,FALSE,"Wilman","secondary","",""
"Abeomelomys sevia","mass","Body_Mass","g","58.14","58.14",2,2,0,FALSE,"Burger; Wilman","secondary","54.88","61.4"
"Abrawayaomys ruschii","diet_ecology","Activity_pattern","category","Nocturnal","Nocturnal",1,1,0,FALSE,"Wilman","secondary","",""
"Abrawayaomys ruschii","diet_ecology","Diet_Fruit","%","10","10",1,1,0,FALSE,"Wilman","secondary","10","10"
"Abrawayaomys ruschii","diet_ecology","Diet_Inv","%","20","20",1,1,0,FALSE,"Wilman","secondary","20","20"
"Abrawayaomys ruschii","diet_ecology","Diet_Nect","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrawayaomys ruschii","diet_ecology","Diet_PlantO","%","30","30",1,1,0,FALSE,"Wilman","secondary","30","30"
"Abrawayaomys ruschii","diet_ecology","Diet_Scav","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrawayaomys ruschii","diet_ecology","Diet_Seed","%","40","40",1,1,0,FALSE,"Wilman","secondary","40","40"
"Abrawayaomys ruschii","diet_ecology","Diet_Vect","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrawayaomys ruschii","diet_ecology","Diet_Vend","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrawayaomys ruschii","diet_ecology","Diet_Vfish","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrawayaomys ruschii","diet_ecology","Diet_Vunk","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrawayaomys ruschii","diet_ecology","Diet_breadth","count","4","4",1,1,0,FALSE,"Wilman","secondary","4","4"
"Abrawayaomys ruschii","diet_ecology","Diet_dominant","category","Seed","Seed",1,1,0,FALSE,"Wilman","secondary","",""
"Abrawayaomys ruschii","diet_ecology","ForStrat_stratum","category","Ground","Ground",1,1,0,FALSE,"Wilman","secondary","",""
"Abrawayaomys ruschii","diet_ecology","Trophic_guild","category","Herbivore","Herbivore",1,1,0,FALSE,"Wilman","secondary","",""
"Abrawayaomys ruschii","mass","Body_Mass","g","63","63",1,1,0,FALSE,"Wilman","secondary","63","63"
"Abrocoma bennettii","diet_ecology","Activity_pattern","category","Nocturnal","Nocturnal",1,1,0,FALSE,"Wilman","secondary","",""
"Abrocoma bennettii","diet_ecology","Diet_Fruit","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrocoma bennettii","diet_ecology","Diet_Inv","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrocoma bennettii","diet_ecology","Diet_Nect","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrocoma bennettii","diet_ecology","Diet_PlantO","%","100","100",1,1,0,FALSE,"Wilman","secondary","100","100"
"Abrocoma bennettii","diet_ecology","Diet_Scav","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrocoma bennettii","diet_ecology","Diet_Seed","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrocoma bennettii","diet_ecology","Diet_Vect","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrocoma bennettii","diet_ecology","Diet_Vend","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrocoma bennettii","diet_ecology","Diet_Vfish","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrocoma bennettii","diet_ecology","Diet_Vunk","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrocoma bennettii","diet_ecology","Diet_breadth","count","1","1",1,1,0,FALSE,"Wilman","secondary","1","1"
"Abrocoma bennettii","diet_ecology","Diet_dominant","category","Other plant","Other plant",1,1,0,FALSE,"Wilman","secondary","",""
"Abrocoma bennettii","diet_ecology","ForStrat_stratum","category","Ground","Ground",1,1,0,FALSE,"Wilman","secondary","",""
"Abrocoma bennettii","diet_ecology","Trophic_guild","category","Herbivore","Herbivore",1,1,0,FALSE,"Wilman","secondary","",""
"Abrocoma bennettii","mass","Body_Mass","g","250.5","250.5",1,1,0,FALSE,"Wilman","secondary","250.5","250.5"
"Abrocoma boliviensis","diet_ecology","Activity_pattern","category","Nocturnal","Nocturnal",1,1,0,FALSE,"Wilman","secondary","",""
"Abrocoma boliviensis","diet_ecology","Diet_Fruit","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrocoma boliviensis","diet_ecology","Diet_Inv","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrocoma boliviensis","diet_ecology","Diet_Nect","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrocoma boliviensis","diet_ecology","Diet_PlantO","%","100","100",1,1,0,FALSE,"Wilman","secondary","100","100"
"Abrocoma boliviensis","diet_ecology","Diet_Scav","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrocoma boliviensis","diet_ecology","Diet_Seed","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrocoma boliviensis","diet_ecology","Diet_Vect","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrocoma boliviensis","diet_ecology","Diet_Vend","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrocoma boliviensis","diet_ecology","Diet_Vfish","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrocoma boliviensis","diet_ecology","Diet_Vunk","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrocoma boliviensis","diet_ecology","Diet_breadth","count","1","1",1,1,0,FALSE,"Wilman","secondary","1","1"
"Abrocoma boliviensis","diet_ecology","Diet_dominant","category","Other plant","Other plant",1,1,0,FALSE,"Wilman","secondary","",""
"Abrocoma boliviensis","diet_ecology","ForStrat_stratum","category","Ground","Ground",1,1,0,FALSE,"Wilman","secondary","",""
"Abrocoma boliviensis","diet_ecology","Trophic_guild","category","Herbivore","Herbivore",1,1,0,FALSE,"Wilman","secondary","",""
"Abrocoma boliviensis","mass","Body_Mass","g","158","158",1,1,0,FALSE,"Wilman","secondary","158","158"
"Abrocoma budini","diet_ecology","Activity_pattern","category","Nocturnal","Nocturnal",1,1,0,FALSE,"Wilman","secondary","",""
"Abrocoma budini","diet_ecology","Diet_Fruit","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrocoma budini","diet_ecology","Diet_Inv","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrocoma budini","diet_ecology","Diet_Nect","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrocoma budini","diet_ecology","Diet_PlantO","%","100","100",1,1,0,FALSE,"Wilman","secondary","100","100"
"Abrocoma budini","diet_ecology","Diet_Scav","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrocoma budini","diet_ecology","Diet_Seed","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrocoma budini","diet_ecology","Diet_Vect","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrocoma budini","diet_ecology","Diet_Vend","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrocoma budini","diet_ecology","Diet_Vfish","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrocoma budini","diet_ecology","Diet_Vunk","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrocoma budini","diet_ecology","Diet_breadth","count","1","1",1,1,0,FALSE,"Wilman","secondary","1","1"
"Abrocoma budini","diet_ecology","Diet_dominant","category","Other plant","Other plant",1,1,0,FALSE,"Wilman","secondary","",""
"Abrocoma budini","diet_ecology","ForStrat_stratum","category","Ground","Ground",1,1,0,FALSE,"Wilman","secondary","",""
"Abrocoma budini","diet_ecology","Trophic_guild","category","Herbivore","Herbivore",1,1,0,FALSE,"Wilman","secondary","",""
"Abrocoma budini","mass","Body_Mass","g","214.69","214.69",1,1,0,FALSE,"Wilman","secondary","214.69","214.69"
"Abrocoma cinerea","diet_ecology","Activity_pattern","category","Nocturnal","Nocturnal",1,1,0,FALSE,"Wilman","secondary","",""
"Abrocoma cinerea","diet_ecology","Diet_Fruit","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrocoma cinerea","diet_ecology","Diet_Inv","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrocoma cinerea","diet_ecology","Diet_Nect","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrocoma cinerea","diet_ecology","Diet_PlantO","%","100","100",1,1,0,FALSE,"Wilman","secondary","100","100"
"Abrocoma cinerea","diet_ecology","Diet_Scav","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrocoma cinerea","diet_ecology","Diet_Seed","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrocoma cinerea","diet_ecology","Diet_Vect","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrocoma cinerea","diet_ecology","Diet_Vend","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrocoma cinerea","diet_ecology","Diet_Vfish","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrocoma cinerea","diet_ecology","Diet_Vunk","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrocoma cinerea","diet_ecology","Diet_breadth","count","1","1",1,1,0,FALSE,"Wilman","secondary","1","1"
"Abrocoma cinerea","diet_ecology","Diet_dominant","category","Other plant","Other plant",1,1,0,FALSE,"Wilman","secondary","",""
"Abrocoma cinerea","diet_ecology","ForStrat_stratum","category","Ground","Ground",1,1,0,FALSE,"Wilman","secondary","",""
"Abrocoma cinerea","diet_ecology","Trophic_guild","category","Herbivore","Herbivore",1,1,0,FALSE,"Wilman","secondary","",""
"Abrocoma cinerea","mass","Body_Mass","g","250","250",1,1,0,FALSE,"Wilman","secondary","250","250"
"Abrocoma famatina","diet_ecology","Activity_pattern","category","Nocturnal","Nocturnal",1,1,0,FALSE,"Wilman","secondary","",""
"Abrocoma famatina","diet_ecology","Diet_Fruit","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrocoma famatina","diet_ecology","Diet_Inv","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrocoma famatina","diet_ecology","Diet_Nect","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrocoma famatina","diet_ecology","Diet_PlantO","%","100","100",1,1,0,FALSE,"Wilman","secondary","100","100"
"Abrocoma famatina","diet_ecology","Diet_Scav","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrocoma famatina","diet_ecology","Diet_Seed","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrocoma famatina","diet_ecology","Diet_Vect","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrocoma famatina","diet_ecology","Diet_Vend","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrocoma famatina","diet_ecology","Diet_Vfish","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrocoma famatina","diet_ecology","Diet_Vunk","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrocoma famatina","diet_ecology","Diet_breadth","count","1","1",1,1,0,FALSE,"Wilman","secondary","1","1"
"Abrocoma famatina","diet_ecology","Diet_dominant","category","Other plant","Other plant",1,1,0,FALSE,"Wilman","secondary","",""
"Abrocoma famatina","diet_ecology","ForStrat_stratum","category","Ground","Ground",1,1,0,FALSE,"Wilman","secondary","",""
"Abrocoma famatina","diet_ecology","Trophic_guild","category","Herbivore","Herbivore",1,1,0,FALSE,"Wilman","secondary","",""
"Abrocoma famatina","mass","Body_Mass","g","214.69","214.69",1,1,0,FALSE,"Wilman","secondary","214.69","214.69"
"Abrocoma shistacea","diet_ecology","Activity_pattern","category","Nocturnal","Nocturnal",1,1,0,FALSE,"Wilman","secondary","",""
"Abrocoma shistacea","diet_ecology","Diet_Fruit","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrocoma shistacea","diet_ecology","Diet_Inv","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrocoma shistacea","diet_ecology","Diet_Nect","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrocoma shistacea","diet_ecology","Diet_PlantO","%","100","100",1,1,0,FALSE,"Wilman","secondary","100","100"
"Abrocoma shistacea","diet_ecology","Diet_Scav","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrocoma shistacea","diet_ecology","Diet_Seed","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrocoma shistacea","diet_ecology","Diet_Vect","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrocoma shistacea","diet_ecology","Diet_Vend","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrocoma shistacea","diet_ecology","Diet_Vfish","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrocoma shistacea","diet_ecology","Diet_Vunk","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrocoma shistacea","diet_ecology","Diet_breadth","count","1","1",1,1,0,FALSE,"Wilman","secondary","1","1"
"Abrocoma shistacea","diet_ecology","Diet_dominant","category","Other plant","Other plant",1,1,0,FALSE,"Wilman","secondary","",""
"Abrocoma shistacea","diet_ecology","ForStrat_stratum","category","Ground","Ground",1,1,0,FALSE,"Wilman","secondary","",""
"Abrocoma shistacea","diet_ecology","Trophic_guild","category","Herbivore","Herbivore",1,1,0,FALSE,"Wilman","secondary","",""
"Abrocoma shistacea","mass","Body_Mass","g","214.69","214.69",1,1,0,FALSE,"Wilman","secondary","214.69","214.69"
"Abrocoma uspallata","diet_ecology","Activity_pattern","category","Nocturnal","Nocturnal",1,1,0,FALSE,"Wilman","secondary","",""
"Abrocoma uspallata","diet_ecology","Diet_Fruit","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrocoma uspallata","diet_ecology","Diet_Inv","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrocoma uspallata","diet_ecology","Diet_Nect","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrocoma uspallata","diet_ecology","Diet_PlantO","%","100","100",1,1,0,FALSE,"Wilman","secondary","100","100"
"Abrocoma uspallata","diet_ecology","Diet_Scav","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrocoma uspallata","diet_ecology","Diet_Seed","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrocoma uspallata","diet_ecology","Diet_Vect","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrocoma uspallata","diet_ecology","Diet_Vend","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrocoma uspallata","diet_ecology","Diet_Vfish","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrocoma uspallata","diet_ecology","Diet_Vunk","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrocoma uspallata","diet_ecology","Diet_breadth","count","1","1",1,1,0,FALSE,"Wilman","secondary","1","1"
"Abrocoma uspallata","diet_ecology","Diet_dominant","category","Other plant","Other plant",1,1,0,FALSE,"Wilman","secondary","",""
"Abrocoma uspallata","diet_ecology","ForStrat_stratum","category","Ground","Ground",1,1,0,FALSE,"Wilman","secondary","",""
"Abrocoma uspallata","diet_ecology","Trophic_guild","category","Herbivore","Herbivore",1,1,0,FALSE,"Wilman","secondary","",""
"Abrocoma uspallata","mass","Body_Mass","g","214.69","214.69",1,1,0,FALSE,"Wilman","secondary","214.69","214.69"
"Abrocoma vaccarum","diet_ecology","Activity_pattern","category","Nocturnal","Nocturnal",1,1,0,FALSE,"Wilman","secondary","",""
"Abrocoma vaccarum","diet_ecology","Diet_Fruit","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrocoma vaccarum","diet_ecology","Diet_Inv","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrocoma vaccarum","diet_ecology","Diet_Nect","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrocoma vaccarum","diet_ecology","Diet_PlantO","%","100","100",1,1,0,FALSE,"Wilman","secondary","100","100"
"Abrocoma vaccarum","diet_ecology","Diet_Scav","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrocoma vaccarum","diet_ecology","Diet_Seed","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrocoma vaccarum","diet_ecology","Diet_Vect","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrocoma vaccarum","diet_ecology","Diet_Vend","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrocoma vaccarum","diet_ecology","Diet_Vfish","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrocoma vaccarum","diet_ecology","Diet_Vunk","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrocoma vaccarum","diet_ecology","Diet_breadth","count","1","1",1,1,0,FALSE,"Wilman","secondary","1","1"
"Abrocoma vaccarum","diet_ecology","Diet_dominant","category","Other plant","Other plant",1,1,0,FALSE,"Wilman","secondary","",""
"Abrocoma vaccarum","diet_ecology","ForStrat_stratum","category","Ground","Ground",1,1,0,FALSE,"Wilman","secondary","",""
"Abrocoma vaccarum","diet_ecology","Trophic_guild","category","Herbivore","Herbivore",1,1,0,FALSE,"Wilman","secondary","",""
"Abrocoma vaccarum","mass","Body_Mass","g","214.69","214.69",1,1,0,FALSE,"Wilman","secondary","214.69","214.69"
"Abrothrix andinus","diet_ecology","Activity_pattern","category","Cathemeral","Cathemeral",1,1,0,FALSE,"Wilman","secondary","",""
"Abrothrix andinus","diet_ecology","Diet_Fruit","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrothrix andinus","diet_ecology","Diet_Inv","%","30","30",1,1,0,FALSE,"Wilman","secondary","30","30"
"Abrothrix andinus","diet_ecology","Diet_Nect","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrothrix andinus","diet_ecology","Diet_PlantO","%","70","70",1,1,0,FALSE,"Wilman","secondary","70","70"
"Abrothrix andinus","diet_ecology","Diet_Scav","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrothrix andinus","diet_ecology","Diet_Seed","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrothrix andinus","diet_ecology","Diet_Vect","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrothrix andinus","diet_ecology","Diet_Vend","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrothrix andinus","diet_ecology","Diet_Vfish","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrothrix andinus","diet_ecology","Diet_Vunk","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrothrix andinus","diet_ecology","Diet_breadth","count","2","2",1,1,0,FALSE,"Wilman","secondary","2","2"
"Abrothrix andinus","diet_ecology","Diet_dominant","category","Other plant","Other plant",1,1,0,FALSE,"Wilman","secondary","",""
"Abrothrix andinus","diet_ecology","ForStrat_stratum","category","Ground","Ground",1,1,0,FALSE,"Wilman","secondary","",""
"Abrothrix andinus","diet_ecology","Trophic_guild","category","Herbivore","Herbivore",1,1,0,FALSE,"Wilman","secondary","",""
"Abrothrix andinus","mass","Body_Mass","g","25.23","25.23",7,2,0,FALSE,"Genoud; Wilman","secondary","18.8","34.9"
"Abrothrix andinus","metabolic (body)","BMR_massspecific","mL O2/h/g","1.8446","1.8446",6,1,0,FALSE,"Genoud","secondary","1.7601","1.9299"
"Abrothrix andinus","metabolic (body)","BMR_wholeanimal","mL O2/h","47.045","47.045",6,1,0,FALSE,"Genoud","secondary","33.09","64.7"
"Abrothrix hershkovitzi","diet_ecology","Activity_pattern","category","Cathemeral","Cathemeral",1,1,0,FALSE,"Wilman","secondary","",""
"Abrothrix hershkovitzi","diet_ecology","Diet_Fruit","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrothrix hershkovitzi","diet_ecology","Diet_Inv","%","30","30",1,1,0,FALSE,"Wilman","secondary","30","30"
"Abrothrix hershkovitzi","diet_ecology","Diet_Nect","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrothrix hershkovitzi","diet_ecology","Diet_PlantO","%","70","70",1,1,0,FALSE,"Wilman","secondary","70","70"
"Abrothrix hershkovitzi","diet_ecology","Diet_Scav","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrothrix hershkovitzi","diet_ecology","Diet_Seed","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrothrix hershkovitzi","diet_ecology","Diet_Vect","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrothrix hershkovitzi","diet_ecology","Diet_Vend","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrothrix hershkovitzi","diet_ecology","Diet_Vfish","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrothrix hershkovitzi","diet_ecology","Diet_Vunk","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrothrix hershkovitzi","diet_ecology","Diet_breadth","count","2","2",1,1,0,FALSE,"Wilman","secondary","2","2"
"Abrothrix hershkovitzi","diet_ecology","Diet_dominant","category","Other plant","Other plant",1,1,0,FALSE,"Wilman","secondary","",""
"Abrothrix hershkovitzi","diet_ecology","ForStrat_stratum","category","Ground","Ground",1,1,0,FALSE,"Wilman","secondary","",""
"Abrothrix hershkovitzi","diet_ecology","Trophic_guild","category","Herbivore","Herbivore",1,1,0,FALSE,"Wilman","secondary","",""
"Abrothrix hershkovitzi","mass","Body_Mass","g","32.42","32.42",1,1,0,FALSE,"Wilman","secondary","32.42","32.42"
"Abrothrix illuteus","diet_ecology","Activity_pattern","category","Cathemeral","Cathemeral",1,1,0,FALSE,"Wilman","secondary","",""
"Abrothrix illuteus","diet_ecology","Diet_Fruit","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrothrix illuteus","diet_ecology","Diet_Inv","%","30","30",1,1,0,FALSE,"Wilman","secondary","30","30"
"Abrothrix illuteus","diet_ecology","Diet_Nect","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrothrix illuteus","diet_ecology","Diet_PlantO","%","70","70",1,1,0,FALSE,"Wilman","secondary","70","70"
"Abrothrix illuteus","diet_ecology","Diet_Scav","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrothrix illuteus","diet_ecology","Diet_Seed","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrothrix illuteus","diet_ecology","Diet_Vect","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrothrix illuteus","diet_ecology","Diet_Vend","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrothrix illuteus","diet_ecology","Diet_Vfish","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrothrix illuteus","diet_ecology","Diet_Vunk","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
"Abrothrix illuteus","diet_ecology","Diet_breadth","count","2","2",1,1,0,FALSE,"Wilman","secondary","2","2"
"Abrothrix illuteus","diet_ecology","Diet_dominant","category","Other plant","Other plant",1,1,0,FALSE,"Wilman","secondary","",""
"Abrothrix illuteus","diet_ecology","ForStrat_stratum","category","Ground","Ground",1,1,0,FALSE,"Wilman","secondary","",""
"Abrothrix illuteus","diet_ecology","Trophic_guild","category","Herbivore","Herbivore",1,1,0,FALSE,"Wilman","secondary","",""
"Abrothrix illuteus","mass","Body_Mass","g","47.79","47.79",1,1,0,FALSE,"Wilman","secondary","47.79","47.79"
"Abrothrix jelskii","diet_ecology","Activity_pattern","category","Cathemeral","Cathemeral",1,1,0,FALSE,"Wilman","secondary","",""
"Abrothrix jelskii","diet_ecology","Diet_Fruit","%","0","0",1,1,0,FALSE,"Wilman","secondary","0","0"
