"script","status","error","start_time","end_time","elapsed_seconds"
"/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data/_setwd_backup/_setwd_backup/Frahm_Zilles_1994/Frahm_Zilles_1994_Table1.R","FAILED","Error: `path` does not exist: ‘Frahm_Zilles_1994_Table1_snapshot.xlsx’
Execution halted","2026-06-26 12:10:04.206014","2026-06-26 12:10:04.810813",0.604799032211304
"/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data/_setwd_backup/_setwd_backup/Karbowski__2007/comparison/Karbowski__2007_energetics_table_from_xlsx.R","FAILED","Error: `path` does not exist: ‘Karbowski data added to compilation/Karbowski glucose oxygen/data and metadata brain glucose util.xlsx’
Execution halted","2026-06-26 12:10:04.820034","2026-06-26 12:10:05.415462",0.595427989959717
"/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data/_setwd_backup/_setwd_backup/Kaufman__2004/comparison/Kaufman__2004_energetics_compare_to_Kaufman_csv.R","FAILED","Error:
! 'Kaufman data added to compilation/Kaufman glucose oxygen blood
  flow/wholebrain_Kaufman2004.csv' does not exist in current working directory:
  '/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data'.
Backtrace:
     ▆
  1. ├─... %>% ...
  2. ├─dplyr::mutate(...)
  3. ├─dplyr::filter(., !is.na(stat_raw), !is.na(measure))
  4. ├─dplyr::bind_rows(read_source(wb_file), read_source(pb_file))
  5. │ └─rlang::list2(...)
  6. ├─global read_source(wb_file)
  7. │ └─readr::read_csv(path, show_col_types = FALSE, col_types = cols(.default = col_character()))
  8. │   └─vroom::vroom(...)
  9. │     └─vroom:::vroom_(...)
 10. └─vroom (local) `<fn>`(""Kaufman data added to compilation/Kaufman glucose oxygen blood flow/wholebrain_Kaufman2004.csv"")
 11.   └─vroom:::check_path(path)
 12.     └─cli::cli_abort(msg, call = call)
 13.       └─rlang::abort(...)
Execution halted","2026-06-26 12:10:05.422424","2026-06-26 12:10:06.232478",0.810053825378418
"/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data/_setwd_backup/_setwd_backup/Matano_etal_1985_a/comparison/Matano_etal_1985_a_Table1_compare_to_Matano_1985a_csv.R","FAILED","Error: `path` does not exist: ‘../Matano_etal_1985_a_Table1_snapshot.xlsx’
Execution halted","2026-06-26 12:10:06.236084","2026-06-26 12:10:06.842324",0.606240034103394
"/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data/_setwd_backup/_setwd_backup/Matano_etal_1985_a/Matano_etal_1985_a_Table1.R","FAILED","Error: `path` does not exist: ‘Matano_etal_1985_a_Table1_snapshot.xlsx’
Execution halted","2026-06-26 12:10:06.845521","2026-06-26 12:10:07.408533",0.56301212310791
"/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data/_setwd_backup/_setwd_backup/Matano_etal_1985_b/comparison/Matano_etal_1985_b_Table1_compare_to_Matano_1985b_csv.R","FAILED","Error: `path` does not exist: ‘../Matano_etal_1985_b_Table1_snapshot.xlsx’
Execution halted","2026-06-26 12:10:07.426019","2026-06-26 12:10:07.959566",0.533547163009644
"/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data/_setwd_backup/_setwd_backup/Matano_etal_1985_b/Matano_etal_1985_b_Table1.R","FAILED","Error: `path` does not exist: ‘Matano_etal_1985_b_Table1_snapshot.xlsx’
Execution halted","2026-06-26 12:10:07.964601","2026-06-26 12:10:08.508576",0.543974876403809
"/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data/_setwd_backup/_setwd_backup/Smaers_etal_2011/comparison/Smaers_etal_2011_compare_to_public_tsv.R","FAILED","Error:
! '../Smaers_etal_2011_SupplementaryTable1_snapshot.csv' does not exist
  in current working directory:
  '/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data'.
Backtrace:
    ▆
 1. ├─global audit(...)
 2. │ └─readr::read_csv(snapshot, show_col_types = FALSE)
 3. │   └─vroom::vroom(...)
 4. │     └─vroom:::vroom_(...)
 5. └─vroom (local) `<fn>`(""../Smaers_etal_2011_SupplementaryTable1_snapshot.csv"")
 6.   └─vroom:::check_path(path)
 7.     └─cli::cli_abort(msg, call = call)
 8.       └─rlang::abort(...)
Execution halted","2026-06-26 12:10:08.533816","2026-06-26 12:10:09.289725",0.755908966064453
"/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data/_setwd_backup/_setwd_backup/Smaers_etal_2011/Smaers_etal_2011_SupplementaryTable_extract.R","FAILED","Error: `path` does not exist: ‘000323671_sm_suppltables.xlsx’
Execution halted","2026-06-26 12:10:09.293781","2026-06-26 12:10:09.863983",0.570201873779297
"/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data/_setwd_backup/_setwd_backup/Smaers_etal_2017/comparison/Smaers_etal_2017_TableS1part1_compare_to_Smaers_csv.R","FAILED","Error: `path` does not exist: ‘../Smaers_etal_2017_TableS1part1_snapshot.xlsx’
Execution halted","2026-06-26 12:10:09.874267","2026-06-26 12:10:10.618026",0.743758916854858
"/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data/_setwd_backup/_setwd_backup/Smaers_etal_2017/comparison/Smaers_etal_2017_TableS1part2_compare_to_Brodmann_csv.R","FAILED","Error: `path` does not exist: ‘../Smaers_etal_2017_TableS1part2_snapshot.xlsx’
Execution halted","2026-06-26 12:10:10.624023","2026-06-26 12:10:11.312066",0.688043117523193
"/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data/_setwd_backup/_setwd_backup/Smaers_etal_2017/Smaers_etal_2017_TableS1part1.R","FAILED","Error: `path` does not exist: ‘Smaers_etal_2017_TableS1part1_snapshot.xlsx’
Execution halted","2026-06-26 12:10:11.317094","2026-06-26 12:10:11.937975",0.620880842208862
"/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data/_setwd_backup/_setwd_backup/Smaers_etal_2017/Smaers_etal_2017_TableS1part2.R","FAILED","Error: `path` does not exist: ‘Smaers_etal_2017_TableS1part2_snapshot.xlsx’
Execution halted","2026-06-26 12:10:11.941145","2026-06-26 12:10:12.646235",0.705090045928955
"/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data/_setwd_backup/_setwd_backup/Stephan_etal_1981/comparison/Stephan_etal_1981_Table1_compare_to_Stephan_1981_csv.R","FAILED","Error: `path` does not exist: ‘../Stephan_etal_1981_Table1_snapshot.xlsx’
Execution halted","2026-06-26 12:10:12.651294","2026-06-26 12:10:13.246123",0.594829082489014
"/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data/_setwd_backup/_setwd_backup/Stephan_etal_1981/Stephan_etal_1981_Table1.R","FAILED","Error: `path` does not exist: ‘Stephan_etal_1981_Table1_snapshot.xlsx’
Execution halted","2026-06-26 12:10:13.249068","2026-06-26 12:10:13.811392",0.562324047088623
"/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data/_setwd_backup/_setwd_backup/Stephan_etal_1982/comparison/Stephan_etal_1982_Table1_compare_to_Stephan_1982_csv.R","FAILED","Error: `path` does not exist: ‘../Stephan_etal_1982_Table1_snapshot.xlsx’
Execution halted","2026-06-26 12:10:13.823801","2026-06-26 12:10:14.46968",0.645879030227661
"/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data/_setwd_backup/_setwd_backup/Stephan_etal_1982/Stephan_etal_1982_Table1.R","FAILED","Error: `path` does not exist: ‘Stephan_etal_1982_Table1_snapshot.xlsx’
Execution halted","2026-06-26 12:10:14.481066","2026-06-26 12:10:15.048128",0.567061901092529
"/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data/_setwd_backup/_setwd_backup/Stephan_etal_1984/Stephan_etal_1984_Table1.R","FAILED","Error: `path` does not exist: ‘Stephan_etal_1984_Table1_snapshot.xlsx’
Execution halted","2026-06-26 12:10:15.058357","2026-06-26 12:10:15.620721",0.562364101409912
"/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data/_setwd_backup/_setwd_backup/Stephan_etal_1987/Stephan_etal_1987_Table1.R","FAILED","Error: `path` does not exist: ‘Stephan_etal_1987_Table1_snapshot.xlsx’
Execution halted","2026-06-26 12:10:15.627285","2026-06-26 12:10:16.213567",0.586282014846802
"/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data/_setwd_backup/_setwd_backup/Zilles__Rehkamper_1988/comparison/Zilles__Rehkamper_1988_Table12-2_compare_to_Zilles_1988_csv.R","FAILED","Error: `path` does not exist: ‘../Zilles__Rehkamper_1988_Table12-2_snapshot.xlsx’
Execution halted","2026-06-26 12:10:16.225469","2026-06-26 12:10:16.828671",0.603201866149902
"/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data/_setwd_backup/_setwd_backup/Zilles__Rehkamper_1988/Zilles__Rehkamper_1988_Table12-2.R","FAILED","Error: `path` does not exist: ‘Zilles__Rehkamper_1988_Table12-2_snapshot.xlsx’
Execution halted","2026-06-26 12:10:16.834804","2026-06-26 12:10:17.383438",0.548634052276611
"/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data/_setwd_backup/Baron_etal_1983/Baron_etal_1983_Table1.R","FAILED","Error: `path` does not exist: ‘Baron_etal_1983_Table1_snapshot.xlsx’
Execution halted","2026-06-26 12:10:17.391819","2026-06-26 12:10:18.054716",0.662897109985352
"/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data/_setwd_backup/Baron_etal_1983/comparison/Baron_etal_1983_Table1_compare_to_Baron_1983_csv.R","FAILED","Error: `path` does not exist: ‘../Baron_etal_1983_Table1_snapshot.xlsx’
Execution halted","2026-06-26 12:10:18.060044","2026-06-26 12:10:18.671177",0.611132860183716
"/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data/_setwd_backup/Baron_etal_1987/Baron_etal_1987_Table1.R","FAILED","Error: `path` does not exist: ‘Baron_etal_1987_Table1_snapshot.xlsx’
Execution halted","2026-06-26 12:10:18.675767","2026-06-26 12:10:19.295167",0.619400024414062
"/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data/_setwd_backup/Baron_etal_1987/comparison/Baron_etal_1987_Table1_compare_to_baron_etal_1987_csv.R","FAILED","Error: `path` does not exist: ‘../Baron_etal_1987_Table1_snapshot.xlsx’
Execution halted","2026-06-26 12:10:19.306029","2026-06-26 12:10:20.099928",0.793898820877075
"/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data/_setwd_backup/Baron_etal_1988/Baron_etal_1988_Table1.R","FAILED","Error: `path` does not exist: ‘Baron_etal_1988_Table1_snapshot.xlsx’
Execution halted","2026-06-26 12:10:20.125127","2026-06-26 12:10:20.809005",0.683877944946289
"/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data/_setwd_backup/Baron_etal_1988/comparison/Baron_etal_1988_Table1_compare_to_Baron_1988_csv.R","FAILED","Error: `path` does not exist: ‘../Baron_etal_1988_Table1_snapshot.xlsx’
Execution halted","2026-06-26 12:10:20.824056","2026-06-26 12:10:21.499848",0.67579197883606
"/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data/_setwd_backup/Baron_etal_1990/Baron_etal_1990_Table1.R","FAILED","Error: `path` does not exist: ‘Baron_etal_1990_Table1_snapshot.xlsx’
Execution halted","2026-06-26 12:10:21.509059","2026-06-26 12:10:22.264513",0.755454063415527
"/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data/_setwd_backup/Bauernfeind_etal_2013/Bauernfeind_etal_2013_Table1.R","FAILED","Error: `path` does not exist: ‘Bauernfeind_etal_2013_Table1_snapshot.xlsx’
Execution halted","2026-06-26 12:10:22.269618","2026-06-26 12:10:22.878788",0.609169960021973
"/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data/_setwd_backup/Bauernfeind_etal_2013/comparison/Bauernfeind_etal_2013_Table1_compare_to_Bauernfeind_2013_csv.R","FAILED","Error: `path` does not exist: ‘../Bauernfeind_etal_2013_Table1_snapshot.xlsx’
Execution halted","2026-06-26 12:10:22.885838","2026-06-26 12:10:23.496",0.610162019729614
"/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data/_setwd_backup/deSousa_etal_2010/deSousa_etal_2010_Table1.R","FAILED","Error: `path` does not exist: ‘deSousa_etal_2010_Table1_snapshot.xlsx’
Execution halted","2026-06-26 12:10:23.499422","2026-06-26 12:10:24.147045",0.64762282371521
"/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data/_setwd_backup/deSousa_etal_2013/deSousa_etal_2013_Table1.R","FAILED","Error: `path` does not exist: ‘deSousa_etal_2013_Table1_snapshot.xlsx’
Execution halted","2026-06-26 12:10:24.160445","2026-06-26 12:10:24.71964",0.559195041656494
"/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data/_setwd_backup/Frahm_etal_1982/comparison/Frahm_etal_1982_Table2_compare_to_Frahm_1982_csv.R","FAILED","Error: `path` does not exist: ‘../Frahm_etal_1982_Table2_snapshot.xlsx’
Execution halted","2026-06-26 12:10:24.723955","2026-06-26 12:10:25.300002",0.57604718208313
"/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data/_setwd_backup/Frahm_etal_1982/Frahm_etal_1982_Table2.R","FAILED","Error: `path` does not exist: ‘Frahm_etal_1982_Table2_snapshot.xlsx’
Execution halted","2026-06-26 12:10:25.307284","2026-06-26 12:10:25.913633",0.606348991394043
"/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data/_setwd_backup/Frahm_etal_1984/Frahm_etal_1984_Table1.R","FAILED","Error: `path` does not exist: ‘Frahm_etal_1984_Table1_snapshot.xlsx’
Execution halted","2026-06-26 12:10:25.928324","2026-06-26 12:10:26.535258",0.606934070587158
"/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data/_setwd_backup/Frahm_etal_1997/Frahm_etal_1997_Table1.R","FAILED","Error: `path` does not exist: ‘Frahm_etal_1997_Table1_snapshot.xlsx’
Execution halted","2026-06-26 12:10:26.542718","2026-06-26 12:10:27.107593",0.56487512588501
"/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data/_setwd_backup/Frahm_etal_1998/Frahm_etal_1998_Table1.R","FAILED","Error: `path` does not exist: ‘Frahm_etal_1998_Table1_snapshot.xlsx’
Execution halted","2026-06-26 12:10:27.116236","2026-06-26 12:10:27.771096",0.654860019683838
"/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data/_setwd_backup/Frahm_Zilles_1994/comparison/Frahm_Zilles_1994_Table1_compare_to_Frahm_1994_csv.R","FAILED","Error: `path` does not exist: ‘../Frahm_Zilles_1994_Table1_snapshot.xlsx’
Execution halted","2026-06-26 12:10:27.775229","2026-06-26 12:10:28.424544",0.649315118789673
"/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data/_setwd_backup/Frahm_Zilles_1994/Frahm_Zilles_1994_Table1.R","FAILED","Error: `path` does not exist: ‘Frahm_Zilles_1994_Table1_snapshot.xlsx’
Execution halted","2026-06-26 12:10:28.427678","2026-06-26 12:10:29.004181",0.576502799987793
"/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data/_setwd_backup/Karbowski__2007/comparison/Karbowski__2007_energetics_table_from_xlsx.R","FAILED","Error: `path` does not exist: ‘Karbowski data added to compilation/Karbowski glucose oxygen/data and metadata brain glucose util.xlsx’
Execution halted","2026-06-26 12:10:29.024505","2026-06-26 12:10:29.610909",0.586404085159302
"/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data/_setwd_backup/Kaufman__2004/comparison/Kaufman__2004_energetics_compare_to_Kaufman_csv.R","FAILED","Error:
! 'Kaufman data added to compilation/Kaufman glucose oxygen blood
  flow/wholebrain_Kaufman2004.csv' does not exist in current working directory:
  '/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data'.
Backtrace:
     ▆
  1. ├─... %>% ...
  2. ├─dplyr::mutate(...)
  3. ├─dplyr::filter(., !is.na(stat_raw), !is.na(measure))
  4. ├─dplyr::bind_rows(read_source(wb_file), read_source(pb_file))
  5. │ └─rlang::list2(...)
  6. ├─global read_source(wb_file)
  7. │ └─readr::read_csv(path, show_col_types = FALSE, col_types = cols(.default = col_character()))
  8. │   └─vroom::vroom(...)
  9. │     └─vroom:::vroom_(...)
 10. └─vroom (local) `<fn>`(""Kaufman data added to compilation/Kaufman glucose oxygen blood flow/wholebrain_Kaufman2004.csv"")
 11.   └─vroom:::check_path(path)
 12.     └─cli::cli_abort(msg, call = call)
 13.       └─rlang::abort(...)
Execution halted","2026-06-26 12:10:29.616131","2026-06-26 12:10:30.431011",0.814879894256592
"/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data/_setwd_backup/Matano_etal_1985_a/comparison/Matano_etal_1985_a_Table1_compare_to_Matano_1985a_csv.R","FAILED","Error: `path` does not exist: ‘../Matano_etal_1985_a_Table1_snapshot.xlsx’
Execution halted","2026-06-26 12:10:30.435504","2026-06-26 12:10:31.055496",0.619992017745972
"/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data/_setwd_backup/Matano_etal_1985_a/Matano_etal_1985_a_Table1.R","FAILED","Error: `path` does not exist: ‘Matano_etal_1985_a_Table1_snapshot.xlsx’
Execution halted","2026-06-26 12:10:31.058869","2026-06-26 12:10:31.597557",0.538688182830811
"/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data/_setwd_backup/Matano_etal_1985_b/comparison/Matano_etal_1985_b_Table1_compare_to_Matano_1985b_csv.R","FAILED","Error: `path` does not exist: ‘../Matano_etal_1985_b_Table1_snapshot.xlsx’
Execution halted","2026-06-26 12:10:31.60263","2026-06-26 12:10:32.207769",0.605139017105103
"/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data/_setwd_backup/Matano_etal_1985_b/Matano_etal_1985_b_Table1.R","FAILED","Error: `path` does not exist: ‘Matano_etal_1985_b_Table1_snapshot.xlsx’
Execution halted","2026-06-26 12:10:32.214081","2026-06-26 12:10:32.783504",0.569422960281372
"/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data/_setwd_backup/Smaers_etal_2011/comparison/Smaers_etal_2011_compare_to_public_tsv.R","FAILED","Error:
! '../Smaers_etal_2011_SupplementaryTable1_snapshot.csv' does not exist
  in current working directory:
  '/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data'.
Backtrace:
    ▆
 1. ├─global audit(...)
 2. │ └─readr::read_csv(snapshot, show_col_types = FALSE)
 3. │   └─vroom::vroom(...)
 4. │     └─vroom:::vroom_(...)
 5. └─vroom (local) `<fn>`(""../Smaers_etal_2011_SupplementaryTable1_snapshot.csv"")
 6.   └─vroom:::check_path(path)
 7.     └─cli::cli_abort(msg, call = call)
 8.       └─rlang::abort(...)
Execution halted","2026-06-26 12:10:32.791269","2026-06-26 12:10:33.547079",0.755810022354126
"/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data/_setwd_backup/Smaers_etal_2011/Smaers_etal_2011_SupplementaryTable_extract.R","FAILED","Error: `path` does not exist: ‘000323671_sm_suppltables.xlsx’
Execution halted","2026-06-26 12:10:33.552533","2026-06-26 12:10:34.134509",0.581976175308228
"/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data/_setwd_backup/Smaers_etal_2017/comparison/Smaers_etal_2017_TableS1part1_compare_to_Smaers_csv.R","FAILED","Error: `path` does not exist: ‘../Smaers_etal_2017_TableS1part1_snapshot.xlsx’
Execution halted","2026-06-26 12:10:34.141334","2026-06-26 12:10:34.808391",0.667057037353516
"/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data/_setwd_backup/Smaers_etal_2017/comparison/Smaers_etal_2017_TableS1part2_compare_to_Brodmann_csv.R","FAILED","Error: `path` does not exist: ‘../Smaers_etal_2017_TableS1part2_snapshot.xlsx’
Execution halted","2026-06-26 12:10:34.813556","2026-06-26 12:10:35.44629",0.632734060287476
"/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data/_setwd_backup/Smaers_etal_2017/Smaers_etal_2017_TableS1part1.R","FAILED","Error: `path` does not exist: ‘Smaers_etal_2017_TableS1part1_snapshot.xlsx’
Execution halted","2026-06-26 12:10:35.452157","2026-06-26 12:10:36.109005",0.656847953796387
"/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data/_setwd_backup/Smaers_etal_2017/Smaers_etal_2017_TableS1part2.R","FAILED","Error: `path` does not exist: ‘Smaers_etal_2017_TableS1part2_snapshot.xlsx’
Execution halted","2026-06-26 12:10:36.122388","2026-06-26 12:10:36.778944",0.656556129455566
"/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data/_setwd_backup/Stephan_etal_1981/comparison/Stephan_etal_1981_Table1_compare_to_Stephan_1981_csv.R","FAILED","Error: `path` does not exist: ‘../Stephan_etal_1981_Table1_snapshot.xlsx’
Execution halted","2026-06-26 12:10:36.788653","2026-06-26 12:10:37.442397",0.653744220733643
"/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data/_setwd_backup/Stephan_etal_1981/Stephan_etal_1981_Table1.R","FAILED","Error: `path` does not exist: ‘Stephan_etal_1981_Table1_snapshot.xlsx’
Execution halted","2026-06-26 12:10:37.459965","2026-06-26 12:10:38.235358",0.775393009185791
"/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data/_setwd_backup/Stephan_etal_1982/comparison/Stephan_etal_1982_Table1_compare_to_Stephan_1982_csv.R","FAILED","Error: `path` does not exist: ‘../Stephan_etal_1982_Table1_snapshot.xlsx’
Execution halted","2026-06-26 12:10:38.242278","2026-06-26 12:10:38.899467",0.657188892364502
"/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data/_setwd_backup/Stephan_etal_1982/Stephan_etal_1982_Table1.R","FAILED","Error: `path` does not exist: ‘Stephan_etal_1982_Table1_snapshot.xlsx’
Execution halted","2026-06-26 12:10:38.90258","2026-06-26 12:10:39.454577",0.551996946334839
"/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data/_setwd_backup/Stephan_etal_1984/Stephan_etal_1984_Table1.R","FAILED","Error: `path` does not exist: ‘Stephan_etal_1984_Table1_snapshot.xlsx’
Execution halted","2026-06-26 12:10:39.457771","2026-06-26 12:10:40.053492",0.595721006393433
"/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data/_setwd_backup/Stephan_etal_1987/Stephan_etal_1987_Table1.R","FAILED","Error: `path` does not exist: ‘Stephan_etal_1987_Table1_snapshot.xlsx’
Execution halted","2026-06-26 12:10:40.05779","2026-06-26 12:10:40.661613",0.603822946548462
"/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data/_setwd_backup/Zilles__Rehkamper_1988/comparison/Zilles__Rehkamper_1988_Table12-2_compare_to_Zilles_1988_csv.R","FAILED","Error: `path` does not exist: ‘../Zilles__Rehkamper_1988_Table12-2_snapshot.xlsx’
Execution halted","2026-06-26 12:10:40.66508","2026-06-26 12:10:41.356998",0.691917896270752
"/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data/_setwd_backup/Zilles__Rehkamper_1988/Zilles__Rehkamper_1988_Table12-2.R","FAILED","Error: `path` does not exist: ‘Zilles__Rehkamper_1988_Table12-2_snapshot.xlsx’
Execution halted","2026-06-26 12:10:41.360189","2026-06-26 12:10:41.929641",0.569452047348022
"/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data/AvelinodeSouza_etal_2025/AvelinodeSouza_etal_2025_TABLE1.R","FAILED","here() starts at /Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data
Error: object 'script_path' not found
Execution halted","2026-06-26 12:10:45.393368","2026-06-26 12:10:45.993903",0.600534915924072
"/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data/Barks_etal_2014/Barks_etal_2014_TABLE1.R","FAILED","── Attaching core tidyverse packages ──────────────────────── tidyverse 2.0.0 ──
✔ dplyr     1.2.1     ✔ readr     2.2.0
✔ forcats   1.0.1     ✔ stringr   1.6.0
✔ ggplot2   4.0.3     ✔ tibble    3.3.1
✔ lubridate 1.9.5     ✔ tidyr     1.3.2
✔ purrr     1.2.2     
── Conflicts ────────────────────────────────────────── tidyverse_conflicts() ──
✖ dplyr::filter() masks stats::filter()
✖ dplyr::lag()    masks stats::lag()
ℹ Use the conflicted package (<http://conflicted.r-lib.org/>) to force all conflicts to become errors
Error: RStudio not running
Execution halted","2026-06-26 12:10:47.809818","2026-06-26 12:10:48.702891",0.893073081970215
"/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data/Baron_etal_1983/Baron_etal_1983_Table1.R","FAILED","Error: `path` does not exist: ‘Baron_etal_1983_Table1_snapshot.xlsx’
Execution halted","2026-06-26 12:10:48.709864","2026-06-26 12:10:49.443015",0.733151197433472
"/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data/Baron_etal_1983/comparison/Baron_etal_1983_Table1_compare_to_Baron_1983_csv.R","FAILED","Error: `path` does not exist: ‘../Baron_etal_1983_Table1_snapshot.xlsx’
Execution halted","2026-06-26 12:10:49.452604","2026-06-26 12:10:50.07861",0.62600588798523
"/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data/Baron_etal_1987/Baron_etal_1987_Table1.R","FAILED","Error: `path` does not exist: ‘Baron_etal_1987_Table1_snapshot.xlsx’
Execution halted","2026-06-26 12:10:50.085698","2026-06-26 12:10:50.681533",0.595835208892822
