"script","status","error","start_time","end_time","elapsed_seconds"
"/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data/_keys/resolve_taxonomy.R","FAILED","Warning message:
package ‘xml2’ was built under R version 4.6.1 
[1/215] Ailurus fulgens                    -> Carnivora        Ailuridae        (NCBI:name)
[2/215] Alouatta caraya                    -> Primates         Atelidae         (NCBI:name)
[3/215] Alouatta palliata                  -> Primates         Atelidae         (NCBI:name)
[4/215] Alouatta seniculus                 -> Primates         Atelidae         (NCBI:name)
[5/215] Amblysomus hottentotus             -> Afrosoricida     Chrysochloridae  (NCBI:taxid)
[6/215] Antidorcas marsupialis             -> Artiodactyla     Bovidae          (NCBI:taxid)
[7/215] Aotus trivirgatus                  -> Primates         Aotidae          (NCBI:taxid)
[8/215] Aplodontia rufa                    -> Rodentia         Aplodontiidae    (NCBI:name)
[9/215] Atelerix algirus                   -> Eulipotyphla     Erinaceidae      (NCBI:name)
[10/215] Ateles geoffroyi                   -> Primates         Atelidae         (NCBI:name)
[11/215] Ateles sp.                         -> Primates         Atelidae         (NCBI:name)
[12/215] Avahi laniger                      -> Primates         Indriidae        (NCBI:name)
[13/215] Avahi occidentalis                 -> Primates         Indriidae        (NCBI:name)
[14/215] Balaenoptera acutorostrata         -> Artiodactyla     Balaenopteridae  (NCBI:taxid)
[15/215] Bathyergus suillus                 -> Rodentia         Bathyergidae     (NCBI:taxid)
[16/215] Blarina brevicauda                 -> Eulipotyphla     Soricidae        (NCBI:taxid)
[17/215] Callicebus moloch                  -> Primates         Pitheciidae      (NCBI:name)
[18/215] Callicebus sp.                     -> Primates         Pitheciidae      (NCBI:name)
[19/215] Callimico goeldii                  -> Primates         Cebidae          (NCBI:taxid)
[20/215] Callithrix jacchus                 -> Primates         Cebidae          (NCBI:taxid)
[21/215] Callithrix pygmaea                 -> Primates         Cebidae          (NCBI:name)
[22/215] Canis latrans                      -> Carnivora        Canidae          (NCBI:name)
[23/215] Canis lupus familiaris             -> Carnivora        Canidae          (NCBI:taxid)
[24/215] Cardioderma cor                    -> Chiroptera       Megadermatidae   (NCBI:taxid)
[25/215] Casinycteris argynnis              -> Chiroptera       Pteropodidae     (NCBI:taxid)
[26/215] Cavia porcellus                    -> Rodentia         Caviidae         (NCBI:taxid)
[27/215] Cebus albifrons                    -> Primates         Cebidae          (NCBI:name)
[28/215] Cercocebus agilis                  -> Primates         Cercopithecidae  (NCBI:name)
[29/215] Cercocebus torquatus               -> Primates         Cercopithecidae  (NCBI:name)
[30/215] Cercopithecus ascanius             -> Primates         Cercopithecidae  (NCBI:name)
[31/215] Cercopithecus mitis                -> Primates         Cercopithecidae  (NCBI:name)
[32/215] Cercopithecus nictitans            -> Primates         Cercopithecidae  (NCBI:name)
[33/215] Cheirogaleus major                 -> Primates         Cheirogaleidae   (NCBI:name)
[34/215] Cheirogaleus medius                -> Primates         Cheirogaleidae   (NCBI:name)
[35/215] Chinchilla laniger                 -> Rodentia         Chinchillidae    (NCBI:name)
[36/215] Choloepus didactylus               -> Pilosa           Megalonychidae   (NCBI:name)
[37/215] Chrysochloris asiatica             -> Afrosoricida     Chrysochloridae  (NCBI:name)
[38/215] Chrysochloris stuhlmanni           -> Afrosoricida     Chrysochloridae  (NCBI:name)
[39/215] Coleura afra                       -> Chiroptera       Emballonuridae   (NCBI:taxid)
[40/215] Colobus angolensis                 -> Primates         Cercopithecidae  (NCBI:name)
[41/215] Condylura cristata                 -> Eulipotyphla     Talpidae         (NCBI:taxid)
[42/215] Crocidura flavescens               -> Eulipotyphla     Soricidae        (NCBI:name)
[43/215] Crocidura hildegardeae             -> Eulipotyphla     Soricidae        (NCBI:name)

Warning message:
Giving up on query after 3 tries. NAs will be returned. 

Execution halted","2026-06-29 00:38:25.494653","2026-06-29 00:43:25.579388",300.084734916687
"/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data/Andelin_etal_2019/Andelin_etal_2019_Table4.R","SUCCESS","","2026-06-29 00:43:25.585358","2026-06-29 00:43:27.656607",2.07124900817871
"/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data/Ashwell__2020/Ashwell__2020_SupplementaryTable.R","SUCCESS","","2026-06-29 00:43:27.684224","2026-06-29 00:43:28.470698",0.786474227905273
"/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data/AvelinodeSouza_etal_2025/AvelinodeSouza_etal_2025_TABLE1.R","SUCCESS","","2026-06-29 00:43:28.510018","2026-06-29 00:43:31.063784",2.55376577377319
"/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data/BarbeitoAndres_etal_2019/BarbeitoAndres_etal_2019.R","SUCCESS","","2026-06-29 00:43:31.066846","2026-06-29 00:43:32.265673",1.19882702827454
"/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data/Barger_etal_2007/Barger_etal_2007_Table1.R","SUCCESS","","2026-06-29 00:43:32.303573","2026-06-29 00:43:33.205638",0.90206503868103
"/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data/Barks_etal_2014/Barks_etal_2014_TABLE1.R","SUCCESS","","2026-06-29 00:43:33.207673","2026-06-29 00:43:34.874992",1.66731882095337
"/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data/Baron_etal_1983/Baron_etal_1983_Table1.R","SUCCESS","","2026-06-29 00:43:34.908136","2026-06-29 00:43:35.981576",1.07344007492065
"/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data/Baron_etal_1983/comparison/Baron_etal_1983_Table1_compare_to_Baron_1983_csv.R","FAILED","Error: `path` does not exist: ‘../Baron_etal_1983_Table1_snapshot.xlsx’
Execution halted","2026-06-29 00:43:36.001984","2026-06-29 00:43:36.706286",0.704302072525024
"/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data/Baron_etal_1987/Baron_etal_1987_Table1.R","SUCCESS","","2026-06-29 00:43:36.711409","2026-06-29 00:43:37.664566",0.9531569480896
"/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data/Baron_etal_1987/comparison/Baron_etal_1987_Table1_compare_to_baron_etal_1987_csv.R","FAILED","Error: `path` does not exist: ‘../Baron_etal_1987_Table1_snapshot.xlsx’
Execution halted","2026-06-29 00:43:37.670241","2026-06-29 00:43:38.347341",0.677099943161011
"/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data/Baron_etal_1988/Baron_etal_1988_Table1.R","SUCCESS","","2026-06-29 00:43:38.352709","2026-06-29 00:43:39.123145",0.77043604850769
"/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data/Baron_etal_1988/comparison/Baron_etal_1988_Table1_compare_to_Baron_1988_csv.R","SUCCESS","","2026-06-29 00:43:39.127388","2026-06-29 00:43:40.069814",0.942425966262817
"/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data/Baron_etal_1990/Baron_etal_1990_Table1.R","SUCCESS","","2026-06-29 00:43:40.073802","2026-06-29 00:43:40.860491",0.786689043045044
"/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data/Baron_etal_1990/comparison/Baron_etal_1990_Table1_compare_to_Baron_1990_csv.R","SUCCESS","","2026-06-29 00:43:40.863964","2026-06-29 00:43:41.526848",0.662883996963501
"/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data/Bauernfeind_etal_2013/Bauernfeind_etal_2013_Table1.R","SUCCESS","","2026-06-29 00:43:41.529709","2026-06-29 00:43:42.347148",0.817438840866089
"/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data/Bauernfeind_etal_2013/Bauernfeind_etal_2013_Table2.R","SUCCESS","","2026-06-29 00:43:42.350614","2026-06-29 00:43:43.042792",0.692178010940552
"/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data/Bauernfeind_etal_2013/Bauernfeind_etal_2013_Table3.R","SUCCESS","","2026-06-29 00:43:43.044843","2026-06-29 00:43:43.713678",0.668834924697876
"/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data/Bauernfeind_etal_2013/comparison/Bauernfeind_etal_2013_Table1_compare_to_Bauernfeind_2013_csv.R","SUCCESS","","2026-06-29 00:43:43.716435","2026-06-29 00:43:44.604648",0.888213157653809
"/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data/Burish_etal_2010/Burish_etal_2010_SupplementaryTable1.R","SUCCESS","","2026-06-29 00:43:44.608522","2026-06-29 00:43:47.035364",2.42684197425842
"/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data/Burish_etal_2010/Burish_etal_2010_Table1.R","SUCCESS","","2026-06-29 00:43:47.039792","2026-06-29 00:43:49.09179",2.05199790000916
"/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data/Bush_Allman_2003/Bush_Allman_2003_Table1.R","SUCCESS","","2026-06-29 00:43:49.09426","2026-06-29 00:43:49.764361",0.670100927352905
"/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data/Bush_Allman_2004_a/Bush_Allman_2004_a_Table2.R","SUCCESS","","2026-06-29 00:43:49.77539","2026-06-29 00:43:50.547128",0.771738052368164
"/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data/Bush_Allman_2004_b/Bush_Allman_2004_b_TABLE1.R","SUCCESS","","2026-06-29 00:43:50.554666","2026-06-29 00:43:51.147854",0.593188047409058
"/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data/Caspar_etal_2022/Caspar_etal_2022_Table1.R","SUCCESS","","2026-06-29 00:43:51.15096","2026-06-29 00:43:51.937897",0.78693699836731
"/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data/Changizi__2001/Changizi__2001_Figure3.R","SUCCESS","","2026-06-29 00:43:51.940836","2026-06-29 00:43:52.468719",0.527883052825928
"/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data/DeCasien_Higham_2019/DeCasien_Higham_2019_SupplementaryData1-BrainRegion.R","SUCCESS","","2026-06-29 00:43:52.479936","2026-06-29 00:43:59.323845",6.84390902519226
