Species,Variable,Value,Source,Team,Year
Cebus albifrons,CA3_Vol.mm3,146.01,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Cebus albifrons,Hilus_Vol.mm3,35.87,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Cebus albifrons,Fascia_dentata_Vol.mm3,110.34,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Aotus trivirgatus,Body_Mass.g,830.0,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Aotus trivirgatus,Hippocampus_Vol.mm3,538.8,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Aotus trivirgatus,HP_HS_fibers_Vol.mm3,133.49,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Aotus trivirgatus,Hippocampus_retrocommissuralis_Vol.mm3,405.31,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Aotus trivirgatus,Subiculum_Vol.mm3,27.43,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Aotus trivirgatus,CA1_Vol.mm3,150.16,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Aotus trivirgatus,CA2_Vol.mm3,20.83,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Aotus trivirgatus,CA3_Vol.mm3,97.14,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Aotus trivirgatus,Hilus_Vol.mm3,33.52,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Aotus trivirgatus,Fascia_dentata_Vol.mm3,76.23,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Callicebus moloch,Body_Mass.g,900.0,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Callicebus moloch,Hippocampus_Vol.mm3,588.29,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Callicebus moloch,HP_HS_fibers_Vol.mm3,101.92,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Callicebus moloch,Hippocampus_retrocommissuralis_Vol.mm3,486.37,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Callicebus moloch,Subiculum_Vol.mm3,42.71,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Callicebus moloch,CA1_Vol.mm3,174.88,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Callicebus moloch,CA2_Vol.mm3,22.9,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Callicebus moloch,CA3_Vol.mm3,129.11,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Callicebus moloch,Hilus_Vol.mm3,37.33,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Callicebus moloch,Fascia_dentata_Vol.mm3,79.44,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Saimiri sciureus,Body_Mass.g,660.0,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Saimiri sciureus,Hippocampus_Vol.mm3,351.44,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Saimiri sciureus,HP_HS_fibers_Vol.mm3,103.06,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Saimiri sciureus,Hippocampus_retrocommissuralis_Vol.mm3,248.38,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Saimiri sciureus,Subiculum_Vol.mm3,17.58,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Saimiri sciureus,CA1_Vol.mm3,79.82,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Saimiri sciureus,CA2_Vol.mm3,13.7,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Saimiri sciureus,CA3_Vol.mm3,66.43,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Saimiri sciureus,Hilus_Vol.mm3,21.07,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Saimiri sciureus,Fascia_dentata_Vol.mm3,49.78,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Pithecia monachus,Body_Mass.g,1500.0,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Pithecia monachus,Hippocampus_Vol.mm3,834.26,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Pithecia monachus,HP_HS_fibers_Vol.mm3,188.08,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Pithecia monachus,Hippocampus_retrocommissuralis_Vol.mm3,646.18,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Pithecia monachus,Subiculum_Vol.mm3,41.63,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Pithecia monachus,CA1_Vol.mm3,259.52,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Pithecia monachus,CA2_Vol.mm3,31.78,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Pithecia monachus,CA3_Vol.mm3,154.43,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Pithecia monachus,Hilus_Vol.mm3,56.38,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Pithecia monachus,Fascia_dentata_Vol.mm3,102.44,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Alouatta seniculus,Body_Mass.g,6400.0,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Alouatta seniculus,Hippocampus_Vol.mm3,1319.79,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Alouatta seniculus,HP_HS_fibers_Vol.mm3,315.03,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Alouatta seniculus,Hippocampus_retrocommissuralis_Vol.mm3,1004.76,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Alouatta seniculus,Subiculum_Vol.mm3,117.67,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Alouatta seniculus,CA1_Vol.mm3,362.93,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Alouatta seniculus,CA2_Vol.mm3,56.59,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Alouatta seniculus,CA3_Vol.mm3,236.05,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Alouatta seniculus,Hilus_Vol.mm3,67.88,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Alouatta seniculus,Fascia_dentata_Vol.mm3,163.64,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Ateles geoffroyi,Body_Mass.g,8000.0,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Ateles geoffroyi,Hippocampus_Vol.mm3,1366.01,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Ateles geoffroyi,HP_HS_fibers_Vol.mm3,370.37,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Ateles geoffroyi,Hippocampus_retrocommissuralis_Vol.mm3,995.64,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Ateles geoffroyi,Subiculum_Vol.mm3,72.63,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Ateles geoffroyi,CA1_Vol.mm3,388.3,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Ateles geoffroyi,CA2_Vol.mm3,51.79,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Ateles geoffroyi,CA3_Vol.mm3,263.35,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Ateles geoffroyi,Hilus_Vol.mm3,69.29,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Ateles geoffroyi,Fascia_dentata_Vol.mm3,150.28,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Lagothrix lagothricha,Body_Mass.g,5200.0,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Lagothrix lagothricha,Hippocampus_Vol.mm3,1585.69,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Lagothrix lagothricha,HP_HS_fibers_Vol.mm3,458.9,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Lagothrix lagothricha,Hippocampus_retrocommissuralis_Vol.mm3,1126.79,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Lagothrix lagothricha,Subiculum_Vol.mm3,78.34,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Lagothrix lagothricha,CA1_Vol.mm3,400.11,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Lagothrix lagothricha,CA2_Vol.mm3,49.57,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Lagothrix lagothricha,CA3_Vol.mm3,332.56,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Lagothrix lagothricha,Hilus_Vol.mm3,73.93,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Lagothrix lagothricha,Fascia_dentata_Vol.mm3,192.28,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Lophocebus albigena,Body_Mass.g,7900.0,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Lophocebus albigena,Hippocampus_Vol.mm3,1464.21,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Lophocebus albigena,HP_HS_fibers_Vol.mm3,426.37,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Lophocebus albigena,Hippocampus_retrocommissuralis_Vol.mm3,1037.84,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Lophocebus albigena,Subiculum_Vol.mm3,73.47,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Lophocebus albigena,CA1_Vol.mm3,395.87,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Lophocebus albigena,CA2_Vol.mm3,38.15,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Lophocebus albigena,CA3_Vol.mm3,304.2,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Lophocebus albigena,Hilus_Vol.mm3,69.9,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Lophocebus albigena,Fascia_dentata_Vol.mm3,156.25,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Papio anubis,Body_Mass.g,25000.0,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Papio anubis,Hippocampus_Vol.mm3,3397.9,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Papio anubis,HP_HS_fibers_Vol.mm3,1318.88,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Papio anubis,Hippocampus_retrocommissuralis_Vol.mm3,2079.02,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Papio anubis,Subiculum_Vol.mm3,156.72,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Papio anubis,CA1_Vol.mm3,800.97,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Papio anubis,CA2_Vol.mm3,66.37,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Papio anubis,CA3_Vol.mm3,564.35,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Papio anubis,Hilus_Vol.mm3,178.36,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Papio anubis,Fascia_dentata_Vol.mm3,312.25,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Cercopithecus ascanius,Body_Mass.g,3400.0,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Cercopithecus ascanius,Hippocampus_Vol.mm3,1189.0,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Cercopithecus ascanius,HP_HS_fibers_Vol.mm3,249.6,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Cercopithecus ascanius,Hippocampus_retrocommissuralis_Vol.mm3,939.4,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Cercopithecus ascanius,Subiculum_Vol.mm3,77.57,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Cercopithecus ascanius,CA1_Vol.mm3,362.05,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Cercopithecus ascanius,CA2_Vol.mm3,23.02,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Cercopithecus ascanius,CA3_Vol.mm3,240.6,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Cercopithecus ascanius,Hilus_Vol.mm3,85.7,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Cercopithecus ascanius,Fascia_dentata_Vol.mm3,150.46,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Cercopithecus mitis,Body_Mass.g,6300.0,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Cercopithecus mitis,Hippocampus_Vol.mm3,1366.39,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Cercopithecus mitis,HP_HS_fibers_Vol.mm3,379.53,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Cercopithecus mitis,Hippocampus_retrocommissuralis_Vol.mm3,986.86,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Cercopithecus mitis,Subiculum_Vol.mm3,77.48,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Cercopithecus mitis,CA1_Vol.mm3,378.84,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Cercopithecus mitis,CA2_Vol.mm3,30.44,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Cercopithecus mitis,CA3_Vol.mm3,288.47,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Cercopithecus mitis,Hilus_Vol.mm3,86.05,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Cercopithecus mitis,Fascia_dentata_Vol.mm3,125.58,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Miopithecus talapoin,Body_Mass.g,1200.0,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Miopithecus talapoin,Hippocampus_Vol.mm3,704.87,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Miopithecus talapoin,HP_HS_fibers_Vol.mm3,190.75,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Miopithecus talapoin,Hippocampus_retrocommissuralis_Vol.mm3,514.12,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Miopithecus talapoin,Subiculum_Vol.mm3,41.31,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Miopithecus talapoin,CA1_Vol.mm3,183.4,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Miopithecus talapoin,CA2_Vol.mm3,15.31,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Miopithecus talapoin,CA3_Vol.mm3,134.6,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Miopithecus talapoin,Hilus_Vol.mm3,51.91,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Miopithecus talapoin,Fascia_dentata_Vol.mm3,87.59,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Erythrocebus patas,Body_Mass.g,7800.0,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Erythrocebus patas,Hippocampus_Vol.mm3,1590.53,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Erythrocebus patas,HP_HS_fibers_Vol.mm3,504.92,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Erythrocebus patas,Hippocampus_retrocommissuralis_Vol.mm3,1085.61,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Erythrocebus patas,Subiculum_Vol.mm3,76.65,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Erythrocebus patas,CA1_Vol.mm3,345.54,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Erythrocebus patas,CA2_Vol.mm3,39.46,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Erythrocebus patas,CA3_Vol.mm3,327.74,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Erythrocebus patas,Hilus_Vol.mm3,101.09,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Erythrocebus patas,Fascia_dentata_Vol.mm3,195.13,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Piliocolobus badius,Body_Mass.g,7000.0,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Piliocolobus badius,Hippocampus_Vol.mm3,1670.84,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Piliocolobus badius,HP_HS_fibers_Vol.mm3,221.64,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Piliocolobus badius,Hippocampus_retrocommissuralis_Vol.mm3,1449.2,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Piliocolobus badius,Subiculum_Vol.mm3,129.2,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Piliocolobus badius,CA1_Vol.mm3,615.79,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Piliocolobus badius,CA2_Vol.mm3,38.44,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Piliocolobus badius,CA3_Vol.mm3,323.72,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Piliocolobus badius,Hilus_Vol.mm3,156.77,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Piliocolobus badius,Fascia_dentata_Vol.mm3,185.28,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Pygathrix nemaeus,Body_Mass.g,7500.0,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Pygathrix nemaeus,Hippocampus_Vol.mm3,2295.41,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Pygathrix nemaeus,HP_HS_fibers_Vol.mm3,445.75,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Pygathrix nemaeus,Hippocampus_retrocommissuralis_Vol.mm3,1849.66,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Pygathrix nemaeus,Subiculum_Vol.mm3,117.14,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Pygathrix nemaeus,CA1_Vol.mm3,786.6,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Pygathrix nemaeus,CA2_Vol.mm3,44.48,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Pygathrix nemaeus,CA3_Vol.mm3,420.73,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Pygathrix nemaeus,Hilus_Vol.mm3,227.64,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Pygathrix nemaeus,Fascia_dentata_Vol.mm3,253.07,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Nasalis larvatus,Body_Mass.g,14000.0,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Nasalis larvatus,Hippocampus_Vol.mm3,1965.93,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Nasalis larvatus,HP_HS_fibers_Vol.mm3,518.83,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Nasalis larvatus,Hippocampus_retrocommissuralis_Vol.mm3,1447.1,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Nasalis larvatus,Subiculum_Vol.mm3,113.27,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Nasalis larvatus,CA1_Vol.mm3,546.36,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Nasalis larvatus,CA2_Vol.mm3,69.39,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Nasalis larvatus,CA3_Vol.mm3,370.1,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Nasalis larvatus,Hilus_Vol.mm3,142.29,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Nasalis larvatus,Fascia_dentata_Vol.mm3,205.69,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Hylobates lar,Body_Mass.g,5700.0,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Hylobates lar,Hippocampus_Vol.mm3,2672.56,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Hylobates lar,HP_HS_fibers_Vol.mm3,444.65,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Hylobates lar,Hippocampus_retrocommissuralis_Vol.mm3,2227.91,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Hylobates lar,Subiculum_Vol.mm3,139.39,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Hylobates lar,CA1_Vol.mm3,866.51,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Hylobates lar,CA2_Vol.mm3,76.73,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Hylobates lar,CA3_Vol.mm3,547.0,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Hylobates lar,Hilus_Vol.mm3,226.25,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Hylobates lar,Fascia_dentata_Vol.mm3,372.03,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Pan troglodytes,Body_Mass.g,46000.0,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Pan troglodytes,Hippocampus_Vol.mm3,3778.69,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Pan troglodytes,HP_HS_fibers_Vol.mm3,1015.23,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Pan troglodytes,Hippocampus_retrocommissuralis_Vol.mm3,2763.46,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Pan troglodytes,Subiculum_Vol.mm3,266.58,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Pan troglodytes,CA1_Vol.mm3,1166.33,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Pan troglodytes,CA2_Vol.mm3,85.7,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Pan troglodytes,CA3_Vol.mm3,622.88,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Pan troglodytes,Hilus_Vol.mm3,235.43,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Pan troglodytes,Fascia_dentata_Vol.mm3,386.54,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Gorilla sp.,Body_Mass.g,105000.0,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Gorilla sp.,Hippocampus_Vol.mm3,4780.48,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Gorilla sp.,HP_HS_fibers_Vol.mm3,1475.05,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Gorilla sp.,Hippocampus_retrocommissuralis_Vol.mm3,3305.43,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Gorilla sp.,Subiculum_Vol.mm3,191.7,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Gorilla sp.,CA1_Vol.mm3,1405.57,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Gorilla sp.,CA2_Vol.mm3,130.65,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Gorilla sp.,CA3_Vol.mm3,951.51,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Gorilla sp.,Hilus_Vol.mm3,210.02,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Gorilla sp.,Fascia_dentata_Vol.mm3,415.98,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Homo sapiens,Body_Mass.g,65000.0,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Homo sapiens,Hippocampus_Vol.mm3,10287.38,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Homo sapiens,HP_HS_fibers_Vol.mm3,2853.78,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Homo sapiens,Hippocampus_retrocommissuralis_Vol.mm3,7433.6,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Homo sapiens,Subiculum_Vol.mm3,821.76,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Homo sapiens,CA1_Vol.mm3,2793.05,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Homo sapiens,CA2_Vol.mm3,229.52,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Homo sapiens,CA3_Vol.mm3,2357.63,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Homo sapiens,Hilus_Vol.mm3,397.17,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Homo sapiens,Fascia_dentata_Vol.mm3,834.47,Frahm_Zilles_1994_Table1,Stephan_collection,1994
Rattus norvegicus,Body_Mass.g,233.7,Frahm_etal_1997_Table1,Stephan_collection,1997
Rattus norvegicus,Brain_Mass.mg,1770.0,Frahm_etal_1997_Table1,Stephan_collection,1997
Rattus norvegicus,Cerebellum_Vol.mm3,232.33,Frahm_etal_1997_Table1,Stephan_collection,1997
Rattus norvegicus,Diencephalon_Vol.mm3,153.06,Frahm_etal_1997_Table1,Stephan_collection,1997
Rattus norvegicus,Telencephalon_Vol.mm3,943.52,Frahm_etal_1997_Table1,Stephan_collection,1997
Rattus norvegicus,Bulbus_olfactorius_Vol.mm3,62.23,Frahm_etal_1997_Table1,Stephan_collection,1997
Rattus norvegicus,Septum_Vol.mm3,18.82,Frahm_etal_1997_Table1,Stephan_collection,1997
Rattus norvegicus,Striatum_Vol.mm3,90.48,Frahm_etal_1997_Table1,Stephan_collection,1997
Rattus norvegicus,Schizo_cortex_Vol.mm3,63.18,Frahm_etal_1997_Table1,Stephan_collection,1997
Rattus norvegicus,Hippocampus_Vol.mm3,97.46,Frahm_etal_1997_Table1,Stephan_collection,1997
Rattus norvegicus,Neocortex_Vol.mm3,495.12,Frahm_etal_1997_Table1,Stephan_collection,1997
Rattus norvegicus,Palaeocortex_Vol.mm3,81.73,Frahm_etal_1997_Table1,Stephan_collection,1997
Rattus norvegicus,Amygdala_Vol.mm3,34.5,Frahm_etal_1997_Table1,Stephan_collection,1997
Spalax ehrenbergi,Body_Mass.g,112.9,Frahm_etal_1997_Table1,Stephan_collection,1997
Spalax ehrenbergi,Cerebellum_Vol.mm3,298.8,Frahm_etal_1997_Table1,Stephan_collection,1997
Spalax ehrenbergi,Diencephalon_Vol.mm3,176.91,Frahm_etal_1997_Table1,Stephan_collection,1997
Spalax ehrenbergi,Telencephalon_Vol.mm3,1122.0,Frahm_etal_1997_Table1,Stephan_collection,1997
Spalax ehrenbergi,Bulbus_olfactorius_Vol.mm3,74.6,Frahm_etal_1997_Table1,Stephan_collection,1997
Spalax ehrenbergi,Septum_Vol.mm3,25.6,Frahm_etal_1997_Table1,Stephan_collection,1997
Spalax ehrenbergi,Striatum_Vol.mm3,132.13,Frahm_etal_1997_Table1,Stephan_collection,1997
Spalax ehrenbergi,Schizo_cortex_Vol.mm3,77.04,Frahm_etal_1997_Table1,Stephan_collection,1997
Spalax ehrenbergi,Hippocampus_Vol.mm3,121.75,Frahm_etal_1997_Table1,Stephan_collection,1997
Spalax ehrenbergi,Neocortex_Vol.mm3,550.67,Frahm_etal_1997_Table1,Stephan_collection,1997
Spalax ehrenbergi,Palaeocortex_Vol.mm3,101.42,Frahm_etal_1997_Table1,Stephan_collection,1997
Spalax ehrenbergi,Amygdala_Vol.mm3,38.78,Frahm_etal_1997_Table1,Stephan_collection,1997
Alouatta seniculus,Middle_temporal_visual_area_Vol.mm3,220.0,Frahm_etal_1998_Table1,Stephan_collection,1998
Alouatta seniculus,Area_striata_grey_matter_Vol.mm3,1918.0,Frahm_etal_1998_Table1,Stephan_collection,1998
Alouatta seniculus,Corpus_geniculatum_laterale_Vol.mm3,87.4,Frahm_etal_1998_Table1,Stephan_collection,1998
Alouatta seniculus,Body_Mass.g,6400.0,Frahm_etal_1998_Table1,Stephan_collection,1998
Alouatta seniculus,Brain_Mass.mg,52000.0,Frahm_etal_1998_Table1,Stephan_collection,1998
Aotus trivirgatus,Middle_temporal_visual_area_Vol.mm3,99.5,Frahm_etal_1998_Table1,Stephan_collection,1998
Aotus trivirgatus,Area_striata_grey_matter_Vol.mm3,996.0,Frahm_etal_1998_Table1,Stephan_collection,1998
Aotus trivirgatus,Corpus_geniculatum_laterale_Vol.mm3,32.9,Frahm_etal_1998_Table1,Stephan_collection,1998
Aotus trivirgatus,Body_Mass.g,830.0,Frahm_etal_1998_Table1,Stephan_collection,1998
Aotus trivirgatus,Brain_Mass.mg,17100.0,Frahm_etal_1998_Table1,Stephan_collection,1998
Callicebus moloch,Middle_temporal_visual_area_Vol.mm3,92.1,Frahm_etal_1998_Table1,Stephan_collection,1998
Callicebus moloch,Area_striata_grey_matter_Vol.mm3,1201.0,Frahm_etal_1998_Table1,Stephan_collection,1998
Callicebus moloch,Corpus_geniculatum_laterale_Vol.mm3,54.2,Frahm_etal_1998_Table1,Stephan_collection,1998
Callicebus moloch,Body_Mass.g,900.0,Frahm_etal_1998_Table1,Stephan_collection,1998
Callicebus moloch,Brain_Mass.mg,19000.0,Frahm_etal_1998_Table1,Stephan_collection,1998
Callimico goeldii,Middle_temporal_visual_area_Vol.mm3,113.7,Frahm_etal_1998_Table1,Stephan_collection,1998
Callimico goeldii,Area_striata_grey_matter_Vol.mm3,987.0,Frahm_etal_1998_Table1,Stephan_collection,1998
Callimico goeldii,Corpus_geniculatum_laterale_Vol.mm3,31.7,Frahm_etal_1998_Table1,Stephan_collection,1998
