"Species","Whole brain_Mass, g","Cerebral cortex (including Hp + amygdala)_Mass, g","Cerebral cortical grey matter_Mass, g","Cerebral cortical white matter_Mass, g","Cerebellum_Mass, g","Rest of brain (diencephalon+striatum, mesencephalon, pons and medulla)_Mass, g","Amygdala_Mass, g","Hippocampus_Mass, g","Diencephalon + Striatum_Mass, g","Mesencephalon_Mass, g","Pons_Mass, g","Medulla oblongata_Mass, g","Whole brain_Neurons","Cerebral cortex (including Hp + amygdala)_Neurons","Cerebral cortical grey matter_Neurons","Cerebral cortical white matter_Neurons","Cerebellum_Neurons","Rest of brain (diencephalon+striatum, mesencephalon, pons and medulla)_Neurons","Amygdala_Neurons","Hippocampus_Neurons","Diencephalon + Striatum_Neurons","Mesencephalon_Neurons","Pons_Neurons","Medulla oblongata_Neurons","Whole brain_Non-neuronal cells","Cerebral cortex (including Hp + amygdala)_Non-neuronal cells","Cerebral cortical grey matter_Non-neuronal cells","Cerebral cortical white matter_Non-neuronal cells","Cerebellum_Non-neuronal cells","Rest of brain (diencephalon+striatum, mesencephalon, pons and medulla)_Non-neuronal cells","Amygdala_Non-neuronal cells","Hippocampus_Non-neuronal cells","Diencephalon + Striatum_Non-neuronal cells","Mesencephalon_Non-neuronal cells","Pons_Non-neuronal cells","Medulla oblongata_Non-neuronal cells","Whole brain_Neurons/mg","Cerebral cortex (including Hp + amygdala)_Neurons/mg","Cerebral cortical grey matter_Neurons/mg","Cerebral cortical white matter_Neurons/mg","Cerebellum_Neurons/mg","Rest of brain (diencephalon+striatum, mesencephalon, pons and medulla)_Neurons/mg","Amygdala_Neurons/mg","Hippocampus_Neurons/mg","Diencephalon + Striatum_Neurons/mg","Mesencephalon_Neurons/mg","Pons_Neurons/mg","Medulla oblongata_Neurons/mg","Whole brain_Non-neuronal cells/mg","Cerebral cortex (including Hp + amygdala)_Non-neuronal cells/mg","Cerebral cortical grey matter_Non-neuronal cells/mg","Cerebral cortical white matter_Non-neuronal cells/mg","Cerebellum_Non-neuronal cells/mg","Rest of brain (diencephalon+striatum, mesencephalon, pons and medulla)_Non-neuronal cells/mg","Amygdala_Non-neuronal cells/mg","Hippocampus_Non-neuronal cells/mg","Diencephalon + Striatum_Non-neuronal cells/mg","Mesencephalon_Non-neuronal cells/mg","Pons_Non-neuronal cells/mg","Medulla oblongata_Non-neuronal cells/mg","Whole brain_Non-neuronal cells/neuron","Cerebral cortex (including Hp + amygdala)_Non-neuronal cells/neuron","Cerebral cortical grey matter_Non-neuronal cells/neuron","Cerebral cortical white matter_Non-neuronal cells/neuron","Cerebellum_Non-neuronal cells/neuron","Rest of brain (diencephalon+striatum, mesencephalon, pons and medulla)_Non-neuronal cells/neuron","Amygdala_Non-neuronal cells/neuron","Hippocampus_Non-neuronal cells/neuron","Diencephalon + Striatum_Non-neuronal cells/neuron","Mesencephalon_Non-neuronal cells/neuron","Pons_Non-neuronal cells/neuron","Medulla oblongata_Non-neuronal cells/neuron"
"Balaenoptera acutorostrata",2683.9,2052.2,1136.5,900.5,415.9,215.8,7.5,7.7,123.3,29.7,33.7,29.1,57472789206,3166399674,2690224290,458756249,54216171588,88149444,4137000,13282136,70703706,5413766,6321406,5710568,173396134794,133472299326,47471362210,85379606251,22313190913,17317213056,586863000,625467864,11085646296,2305861236,2096603596,1829101932,21414,1543,2367,509,130353,409,551,1725,573,182,188,196,64505,65038,41768,94816,53648,80256,78144,81208,89908,77638,62214,62856,3,42.2,17.6,186.1,0.4,196.4,141.9,47.1,156.9,426.6,330.9,320.7
