Original_Term,Reference,Standardized_Term
species,Stephan_etal_1981_TableXV,Species
Nucleus_septalis_triangularis,Stephan_etal_1981_TableXV,Nucleus_septalis_triangularis_Vol.mm3
Corpus_subfornicale,Stephan_etal_1981_TableXV,Corpus_subfornicale_Vol.mm3
Nucleus_habenularis_medialis,Stephan_etal_1981_TableXV,Nucleus_habenularis_medialis_Vol.mm3
Corpus_pineal,Stephan_etal_1981_TableXV,Corpus_pineal_Vol.mm3
Corpus_subcommissurale,Stephan_etal_1981_TableXV,Corpus_subcommissurale_Vol.mm3
