Original_Term,Reference,Standardized_Term
species,Stephan_etal_1981_TableV,Species
Bulbus_olfactorius,Stephan_etal_1981_TableV,Bulbus_olfactorius_Vol.mm3
Bulbus_olfactorius_accessorius,Stephan_etal_1981_TableV,Bulbus_olfactorius_accessorius_Vol.mm3
Lobus_piriformis,Stephan_etal_1981_TableV,Lobus_piriformis_Vol.mm3
Septum,Stephan_etal_1981_TableV,Septum_Vol.mm3
Striatum,Stephan_etal_1981_TableV,Striatum_Vol.mm3
Schizo_cortex,Stephan_etal_1981_TableV,Schizo_cortex_Vol.mm3
Hippocampus,Stephan_etal_1981_TableV,Hippocampus_Vol.mm3
Neocortex,Stephan_etal_1981_TableV,Neocortex_Vol.mm3
