Original_Term,Reference,Standardized_Term
species,Stephan_etal_1981_TableXII,Species
Complexus_vestibularis_unilateral,Stephan_etal_1981_TableXII,Complexus_vestibularis_unilateral_Vol.mm3
Nucleus_vestibularis_superior_unilateral,Stephan_etal_1981_TableXII,Nucleus_vestibularis_superior_unilateral_Vol.mm3
Nucleus_vestibularis_lateralis_unilateral,Stephan_etal_1981_TableXII,Nucleus_vestibularis_lateralis_unilateral_Vol.mm3
Nucleus_vestibularis_medialis_unilateral,Stephan_etal_1981_TableXII,Nucleus_vestibularis_medialis_unilateral_Vol.mm3
Nucleus_vestibularis_descendens_unilateral,Stephan_etal_1981_TableXII,Nucleus_vestibularis_descendens_unilateral_Vol.mm3
