Original_Term,Reference,Standardized_Term
species,Stephan_etal_1970_Table6,Species
bulbus_olfactorius_mm3,Stephan_etal_1970_Table6,Bulbus_olfactorius_Vol.mm3
palaeocortex_plus_amygdala_mm3,Stephan_etal_1970_Table6,Palaeocortex_plus_amygdala_Vol.mm3
septum_mm3,Stephan_etal_1970_Table6,Septum_Vol.mm3
striatum_mm3,Stephan_etal_1970_Table6,Striatum_Vol.mm3
schizocortex_mm3,Stephan_etal_1970_Table6,Schizo_cortex_Vol.mm3
hippocampus_mm3,Stephan_etal_1970_Table6,Hippocampus_Vol.mm3
neocortex_mm3,Stephan_etal_1970_Table6,Neocortex_Vol.mm3
