Original_Term,Reference,Standardized_Term
species,Stephan_etal_1981_TableIV,Species
Bulbus_olfactorius,Stephan_etal_1981_TableIV,Bulbus_olfactorius_Vol.mm3
Bulbus_olfactorius_accessorius,Stephan_etal_1981_TableIV,Bulbus_olfactorius_accessorius_Vol.mm3
Lobus_piriformis,Stephan_etal_1981_TableIV,Lobus_piriformis_Vol.mm3
Septum,Stephan_etal_1981_TableIV,Septum_Vol.mm3
Striatum,Stephan_etal_1981_TableIV,Striatum_Vol.mm3
Schizo_cortex,Stephan_etal_1981_TableIV,Schizo_cortex_Vol.mm3
Hippocampus,Stephan_etal_1981_TableIV,Hippocampus_Vol.mm3
Neocortex,Stephan_etal_1981_TableIV,Neocortex_Vol.mm3
