Original_Term,Reference,Standardized_Term
species,Stephan_etal_1970_Table3,Species
body_weight_g,Stephan_etal_1970_Table3,Body_Mass.g
brain_weight_mg,Stephan_etal_1970_Table3,Brain_Mass.mg
total_brain_net_mm3,Stephan_etal_1970_Table3,Total_brain_net_volume_Vol.mm3
medulla_oblongata_mm3,Stephan_etal_1970_Table3,Medulla_oblongata_Vol.mm3
cerebellum_mm3,Stephan_etal_1970_Table3,Cerebellum_Vol.mm3
mesencephalon_mm3,Stephan_etal_1970_Table3,Mesencephalon_Vol.mm3
diencephalon_mm3,Stephan_etal_1970_Table3,Diencephalon_Vol.mm3
telencephalon_mm3,Stephan_etal_1970_Table3,Telencephalon_Vol.mm3
