Original_Term,Reference,Standardized_Term
species,Stephan_etal_1970_Table5,Species
bulbus_olfactorius_mm3,Stephan_etal_1970_Table5,Bulbus_olfactorius_Vol.mm3
palaeocortex_plus_amygdala_mm3,Stephan_etal_1970_Table5,Palaeocortex_plus_amygdala_Vol.mm3
septum_mm3,Stephan_etal_1970_Table5,Septum_Vol.mm3
striatum_mm3,Stephan_etal_1970_Table5,Striatum_Vol.mm3
schizocortex_mm3,Stephan_etal_1970_Table5,Schizo_cortex_Vol.mm3
hippocampus_mm3,Stephan_etal_1970_Table5,Hippocampus_Vol.mm3
neocortex_mm3,Stephan_etal_1970_Table5,Neocortex_Vol.mm3
