source,species,weighting,region,measure,stat,built,manual,status,diff
weights_compilation,Mus,unweighted,Cingulate Cortex,CMRgl,Mean,83.0,83.0,match,
weights_compilation,Mus,unweighted,Cingulate Cortex,CMRgl,SD,19.97,19.97,match,
weights_compilation,Mus,unweighted,Cingulate Cortex,CMRgl,CV,24.07,24.07,match,
weights_compilation,Mus,unweighted,Cingulate Cortex,CMRgl,CVstar,26.07,26.07,match,
weights_compilation,Mus,unweighted,Cortex,CMRgl,N,8.0,8.0,match,
weights_compilation,Mus,unweighted,Cortex,CMRgl,Mean,97.88,97.88,match,
weights_compilation,Mus,unweighted,Cortex,CMRgl,SD,26.83,26.83,match,
weights_compilation,Mus,unweighted,Cortex,CMRgl,CV,27.41,27.41,match,
weights_compilation,Mus,unweighted,Cortex,CMRgl,CVstar,28.27,28.27,match,
weights_compilation,Mus,unweighted,Frontal Cortex,CMRgl,N,6.0,6.0,match,
weights_compilation,Mus,unweighted,Frontal Cortex,CMRgl,Mean,108.83,108.83,match,
weights_compilation,Mus,unweighted,Frontal Cortex,CMRgl,SD,19.06,19.06,match,
weights_compilation,Mus,unweighted,Frontal Cortex,CMRgl,CV,17.52,17.52,match,
weights_compilation,Mus,unweighted,Frontal Cortex,CMRgl,CVstar,18.24,18.24,match,
weights_compilation,Mus,unweighted,Hippocampus,CMRgl,N,6.0,6.0,match,
weights_compilation,Mus,unweighted,Hippocampus,CMRgl,Mean,69.34,69.34,match,
weights_compilation,Mus,unweighted,Hippocampus,CMRgl,SD,19.49,19.49,match,
weights_compilation,Mus,unweighted,Hippocampus,CMRgl,CV,28.11,28.11,match,
weights_compilation,Mus,unweighted,Hippocampus,CMRgl,CVstar,29.28,29.28,match,
weights_compilation,Mus,unweighted,Occipital Cortex,CMRgl,N,4.0,4.0,match,
weights_compilation,Mus,unweighted,Occipital Cortex,CMRgl,Mean,97.75,97.75,match,
weights_compilation,Mus,unweighted,Occipital Cortex,CMRgl,SD,34.21,34.21,match,
weights_compilation,Mus,unweighted,Occipital Cortex,CMRgl,CV,35.0,35.0,match,
weights_compilation,Mus,unweighted,Occipital Cortex,CMRgl,CVstar,37.18,37.18,match,
weights_compilation,Mus,unweighted,Parietal Cortex,CMRgl,N,2.0,2.0,match,
weights_compilation,Mus,unweighted,Parietal Cortex,CMRgl,Mean,126.0,126.0,match,
weights_compilation,Mus,unweighted,Parietal Cortex,CMRgl,SD,2.83,2.83,match,
weights_compilation,Mus,unweighted,Parietal Cortex,CMRgl,CV,2.24,2.24,match,
weights_compilation,Mus,unweighted,Parietal Cortex,CMRgl,CVstar,2.53,2.53,match,
weights_compilation,Mus,unweighted,Sensorimotor Cortex,CMRgl,N,6.0,6.0,match,
weights_compilation,Mus,unweighted,Sensorimotor Cortex,CMRgl,Mean,103.5,103.5,match,
weights_compilation,Mus,unweighted,Sensorimotor Cortex,CMRgl,SD,27.56,27.56,match,
weights_compilation,Mus,unweighted,Sensorimotor Cortex,CMRgl,CV,26.63,26.63,match,
weights_compilation,Mus,unweighted,Sensorimotor Cortex,CMRgl,CVstar,27.74,27.74,match,
weights_compilation,Mus,unweighted,Thalamus,CMRgl,N,5.0,5.0,match,
weights_compilation,Mus,unweighted,Thalamus,CMRgl,Mean,116.32,116.32,match,
weights_compilation,Mus,unweighted,Thalamus,CMRgl,SD,27.67,27.67,match,
weights_compilation,Mus,unweighted,Thalamus,CMRgl,CV,23.79,23.79,match,
weights_compilation,Mus,unweighted,Thalamus,CMRgl,CVstar,24.98,24.98,match,
weights_compilation,Mus,unweighted,White Matter,CMRgl,N,5.0,5.0,match,
weights_compilation,Mus,unweighted,White Matter,CMRgl,Mean,43.8,43.8,match,
weights_compilation,Mus,unweighted,White Matter,CMRgl,SD,19.93,19.93,match,
weights_compilation,Mus,unweighted,White Matter,CMRgl,CV,45.51,45.51,match,
weights_compilation,Mus,unweighted,White Matter,CMRgl,CVstar,47.78,47.78,match,
weights_compilation,Mus,unweighted,Whole Brain,CBF,N,1.0,1.0,match,
weights_compilation,Mus,unweighted,Whole Brain,CBF,Mean,117.0,117.0,match,
weights_compilation,Mus,unweighted,Whole Brain,CBF,SD,20.0,20.0,match,
weights_compilation,Mus,unweighted,Whole Brain,CBF,CV,17.09,17.09,match,
weights_compilation,Mus,unweighted,Whole Brain,CBF,CVstar,21.37,21.37,match,
weights_compilation,Mus,unweighted,Whole Brain,CMRgl,N,4.0,4.0,match,
weights_compilation,Mus,unweighted,Whole Brain,CMRgl,Mean,68.03,68.03,match,
weights_compilation,Mus,unweighted,Whole Brain,CMRgl,SD,8.42,8.42,match,
weights_compilation,Mus,unweighted,Whole Brain,CMRgl,CV,12.38,12.38,match,
weights_compilation,Mus,unweighted,Whole Brain,CMRgl,CVstar,13.15,13.15,match,
weights_compilation,Mus,weighted,Auditory Cortex,CMRgl,N,34.0,34.0,match,
weights_compilation,Mus,weighted,Auditory Cortex,CMRgl,Mean,105.24,105.24,match,
weights_compilation,Mus,weighted,Auditory Cortex,CMRgl,SD,11.08,11.08,match,
weights_compilation,Mus,weighted,Auditory Cortex,CMRgl,CV,10.53,10.53,match,
weights_compilation,Mus,weighted,Auditory Cortex,CMRgl,CVstar,10.61,10.61,match,
weights_compilation,Mus,weighted,Basal Ganglia,CMRgl,N,30.0,30.0,match,
weights_compilation,Mus,weighted,Basal Ganglia,CMRgl,Mean,85.18,85.18,match,
weights_compilation,Mus,weighted,Basal Ganglia,CMRgl,SD,12.65,12.65,match,
weights_compilation,Mus,weighted,Basal Ganglia,CMRgl,CV,14.85,14.85,match,
weights_compilation,Mus,weighted,Basal Ganglia,CMRgl,CVstar,14.97,14.97,match,
weights_compilation,Mus,weighted,Cerebellum,CMRgl,N,25.0,25.0,match,
weights_compilation,Mus,weighted,Cerebellum,CMRgl,Mean,91.52,91.52,match,
weights_compilation,Mus,weighted,Cerebellum,CMRgl,SD,12.08,12.08,match,
weights_compilation,Mus,weighted,Cerebellum,CMRgl,CV,13.2,13.2,match,
weights_compilation,Mus,weighted,Cerebellum,CMRgl,CVstar,13.33,13.33,match,
weights_compilation,Mus,weighted,Cingulate Cortex,CMRgl,N,18.0,18.0,match,
weights_compilation,Mus,weighted,Cingulate Cortex,CMRgl,Mean,83.33,83.33,match,
weights_compilation,Mus,weighted,Cingulate Cortex,CMRgl,SD,12.0,12.0,match,
weights_compilation,Mus,weighted,Cingulate Cortex,CMRgl,CV,14.4,14.4,match,
weights_compilation,Mus,weighted,Cingulate Cortex,CMRgl,CVstar,14.6,14.6,match,
weights_compilation,Mus,weighted,Cortex,CMRgl,N,43.0,43.0,match,
weights_compilation,Mus,weighted,Cortex,CMRgl,Mean,98.9,98.9,match,
weights_compilation,Mus,weighted,Cortex,CMRgl,SD,11.99,11.99,match,
weights_compilation,Mus,weighted,Cortex,CMRgl,CV,12.12,12.12,match,
weights_compilation,Mus,weighted,Cortex,CMRgl,CVstar,12.19,12.19,match,
weights_compilation,Mus,weighted,Frontal Cortex,CMRgl,N,34.0,34.0,match,
weights_compilation,Mus,weighted,Frontal Cortex,CMRgl,Mean,107.29,107.29,match,
weights_compilation,Mus,weighted,Frontal Cortex,CMRgl,SD,12.07,12.07,match,
weights_compilation,Mus,weighted,Frontal Cortex,CMRgl,CV,11.25,11.25,match,
weights_compilation,Mus,weighted,Frontal Cortex,CMRgl,CVstar,11.33,11.33,match,
weights_compilation,Mus,weighted,Hippocampus,CMRgl,N,49.0,49.0,match,
weights_compilation,Mus,weighted,Hippocampus,CMRgl,Mean,74.54,74.54,match,
weights_compilation,Mus,weighted,Hippocampus,CMRgl,SD,33.99,33.99,match,
weights_compilation,Mus,weighted,Hippocampus,CMRgl,CV,45.6,45.6,match,
weights_compilation,Mus,weighted,Hippocampus,CMRgl,CVstar,45.83,45.83,match,
weights_compilation,Mus,weighted,Occipital Cortex,CMRgl,N,24.0,24.0,match,
weights_compilation,Mus,weighted,Occipital Cortex,CMRgl,Mean,100.75,100.75,match,
weights_compilation,Mus,weighted,Occipital Cortex,CMRgl,SD,13.77,13.77,match,
weights_compilation,Mus,weighted,Occipital Cortex,CMRgl,CV,13.67,13.67,match,
weights_compilation,Mus,weighted,Occipital Cortex,CMRgl,CVstar,13.81,13.81,match,
weights_compilation,Mus,weighted,Parietal Cortex,CMRgl,N,12.0,12.0,match,
weights_compilation,Mus,weighted,Parietal Cortex,CMRgl,Mean,126.0,126.0,match,
weights_compilation,Mus,weighted,Parietal Cortex,CMRgl,SD,14.51,14.51,match,
weights_compilation,Mus,weighted,Parietal Cortex,CMRgl,CV,11.52,11.52,match,
weights_compilation,Mus,weighted,Parietal Cortex,CMRgl,CVstar,11.76,11.76,match,
weights_compilation,Mus,weighted,Sensorimotor Cortex,CMRgl,N,34.0,34.0,match,
weights_compilation,Mus,weighted,Sensorimotor Cortex,CMRgl,Mean,102.59,102.59,match,
weights_compilation,Mus,weighted,Sensorimotor Cortex,CMRgl,SD,12.37,12.37,match,
weights_compilation,Mus,weighted,Sensorimotor Cortex,CMRgl,CV,12.06,12.06,match,
weights_compilation,Mus,weighted,Sensorimotor Cortex,CMRgl,CVstar,12.15,12.15,match,
weights_compilation,Mus,weighted,Thalamus,CMRgl,N,29.0,29.0,match,
weights_compilation,Mus,weighted,Thalamus,CMRgl,Mean,114.39,114.39,match,
weights_compilation,Mus,weighted,Thalamus,CMRgl,SD,14.51,14.51,match,
weights_compilation,Mus,weighted,Thalamus,CMRgl,CV,12.69,12.69,match,
weights_compilation,Mus,weighted,Thalamus,CMRgl,CVstar,12.79,12.79,match,
weights_compilation,Mus,weighted,White Matter,CMRgl,N,28.0,28.0,match,
weights_compilation,Mus,weighted,White Matter,CMRgl,Mean,44.57,44.57,match,
weights_compilation,Mus,weighted,White Matter,CMRgl,SD,8.76,8.76,match,
weights_compilation,Mus,weighted,White Matter,CMRgl,CV,19.65,19.65,match,
weights_compilation,Mus,weighted,White Matter,CMRgl,CVstar,19.83,19.83,match,
weights_compilation,Mus,weighted,Whole Brain,CBF,N,5.0,5.0,match,
weights_compilation,Mus,weighted,Whole Brain,CBF,Mean,117.0,117.0,match,
weights_compilation,Mus,weighted,Whole Brain,CBF,SD,20.0,20.0,match,
weights_compilation,Mus,weighted,Whole Brain,CBF,CV,17.09,17.09,match,
weights_compilation,Mus,weighted,Whole Brain,CBF,CVstar,17.95,17.95,match,
weights_compilation,Mus,weighted,Whole Brain,CMRgl,N,37.0,37.0,match,
weights_compilation,Mus,weighted,Whole Brain,CMRgl,Mean,67.53,67.53,match,
weights_compilation,Mus,weighted,Whole Brain,CMRgl,SD,8.88,8.88,match,
weights_compilation,Mus,weighted,Whole Brain,CMRgl,CV,13.15,13.15,match,
weights_compilation,Mus,weighted,Whole Brain,CMRgl,CVstar,13.24,13.24,match,
weights_compilation,Ovis,unweighted,Whole Brain,CBF,N,4.0,4.0,match,
weights_compilation,Ovis,unweighted,Whole Brain,CBF,Mean,64.85,64.85,match,
weights_compilation,Ovis,unweighted,Whole Brain,CBF,SD,9.93,9.93,match,
weights_compilation,Ovis,unweighted,Whole Brain,CBF,CV,15.31,15.31,match,
weights_compilation,Ovis,unweighted,Whole Brain,CBF,CVstar,16.27,16.27,match,
weights_compilation,Ovis,unweighted,Whole Brain,CMRO2,N,3.0,3.0,match,
weights_compilation,Ovis,unweighted,Whole Brain,CMRO2,Mean,223.8,223.8,match,
weights_compilation,Ovis,unweighted,Whole Brain,CMRO2,SD,20.44,20.44,match,
weights_compilation,Ovis,unweighted,Whole Brain,CMRO2,CV,9.14,9.14,match,
weights_compilation,Ovis,unweighted,Whole Brain,CMRO2,CVstar,9.9,9.9,match,
weights_compilation,Ovis,weighted,Whole Brain,CBF,N,30.0,30.0,match,
weights_compilation,Ovis,weighted,Whole Brain,CBF,Mean,62.01,62.01,match,
weights_compilation,Ovis,weighted,Whole Brain,CBF,SD,11.39,11.39,match,
weights_compilation,Ovis,weighted,Whole Brain,CBF,CV,18.37,18.37,match,
weights_compilation,Ovis,weighted,Whole Brain,CBF,CVstar,18.52,18.52,match,
weights_compilation,Ovis,weighted,Whole Brain,CMRO2,N,18.0,18.0,match,
weights_compilation,Ovis,weighted,Whole Brain,CMRO2,Mean,217.93,217.93,match,
weights_compilation,Ovis,weighted,Whole Brain,CMRO2,SD,47.49,47.49,match,
weights_compilation,Ovis,weighted,Whole Brain,CMRO2,CV,21.79,21.79,match,
weights_compilation,Ovis,weighted,Whole Brain,CMRO2,CVstar,22.09,22.09,match,
weights_compilation,Rattus,unweighted,Auditory Cortex,CMRgl,N,33.0,33.0,match,
weights_compilation,Rattus,unweighted,Auditory Cortex,CMRgl,Mean,128.4,128.4,match,
weights_compilation,Rattus,unweighted,Auditory Cortex,CMRgl,SD,24.11,24.11,match,
weights_compilation,Rattus,unweighted,Auditory Cortex,CMRgl,CV,18.78,18.78,match,
weights_compilation,Rattus,unweighted,Auditory Cortex,CMRgl,CVstar,18.92,18.92,match,
weights_compilation,Rattus,unweighted,Basal Ganglia,CBF,N,2.0,2.0,match,
weights_compilation,Rattus,unweighted,Basal Ganglia,CBF,Mean,117.5,117.5,match,
weights_compilation,Rattus,unweighted,Basal Ganglia,CBF,SD,7.78,7.78,match,
weights_compilation,Rattus,unweighted,Basal Ganglia,CBF,CV,6.62,6.62,match,
weights_compilation,Rattus,unweighted,Basal Ganglia,CBF,CVstar,7.45,7.45,match,
weights_compilation,Rattus,unweighted,Basal Ganglia,CMRgl,N,42.0,42.0,match,
weights_compilation,Rattus,unweighted,Basal Ganglia,CMRgl,Mean,71.95,71.95,match,
weights_compilation,Rattus,unweighted,Basal Ganglia,CMRgl,SD,10.23,10.23,match,
weights_compilation,Rattus,unweighted,Basal Ganglia,CMRgl,CV,14.22,14.22,match,
weights_compilation,Rattus,unweighted,Basal Ganglia,CMRgl,CVstar,14.31,14.31,match,
weights_compilation,Rattus,unweighted,Cerebellum,CBF,N,2.0,2.0,match,
weights_compilation,Rattus,unweighted,Cerebellum,CBF,Mean,116.5,116.5,match,
weights_compilation,Rattus,unweighted,Cerebellum,CBF,SD,38.89,38.89,match,
weights_compilation,Rattus,unweighted,Cerebellum,CBF,CV,33.38,33.38,match,
weights_compilation,Rattus,unweighted,Cerebellum,CBF,CVstar,37.56,37.56,match,
weights_compilation,Rattus,unweighted,Cerebellum,CMRgl,N,28.0,28.0,match,
weights_compilation,Rattus,unweighted,Cerebellum,CMRgl,Mean,53.95,53.95,match,
weights_compilation,Rattus,unweighted,Cerebellum,CMRgl,SD,12.26,12.26,match,
weights_compilation,Rattus,unweighted,Cerebellum,CMRgl,CV,22.72,22.72,match,
weights_compilation,Rattus,unweighted,Cerebellum,CMRgl,CVstar,22.93,22.93,match,
weights_compilation,Rattus,unweighted,Cingulate Cortex,CMRgl,N,32.0,32.0,match,
weights_compilation,Rattus,unweighted,Cingulate Cortex,CMRgl,Mean,97.88,97.88,match,
weights_compilation,Rattus,unweighted,Cingulate Cortex,CMRgl,SD,14.42,14.42,match,
weights_compilation,Rattus,unweighted,Cingulate Cortex,CMRgl,CV,14.73,14.73,match,
weights_compilation,Rattus,unweighted,Cingulate Cortex,CMRgl,CVstar,14.85,14.85,match,
weights_compilation,Rattus,unweighted,Cortex,CBF,N,3.0,3.0,match,
weights_compilation,Rattus,unweighted,Cortex,CBF,Mean,149.6,149.6,match,
weights_compilation,Rattus,unweighted,Cortex,CBF,SD,38.4,38.4,match,
weights_compilation,Rattus,unweighted,Cortex,CBF,CV,25.67,25.67,match,
weights_compilation,Rattus,unweighted,Cortex,CBF,CVstar,27.8,27.8,match,
weights_compilation,Rattus,unweighted,Cortex,CMRO2,N,1.0,1.0,match,
weights_compilation,Rattus,unweighted,Cortex,CMRO2,Mean,464.3,464.3,match,
weights_compilation,Rattus,unweighted,Cortex,CMRO2,SD,93.8,93.8,match,
weights_compilation,Rattus,unweighted,Cortex,CMRO2,CV,20.2,20.2,match,
weights_compilation,Rattus,unweighted,Cortex,CMRO2,CVstar,25.25,25.25,match,
weights_compilation,Rattus,unweighted,Cortex,CMRgl,N,49.0,49.0,match,
weights_compilation,Rattus,unweighted,Cortex,CMRgl,Mean,99.14,99.14,match,
weights_compilation,Rattus,unweighted,Cortex,CMRgl,SD,15.53,15.53,match,
weights_compilation,Rattus,unweighted,Cortex,CMRgl,CV,15.67,15.67,match,
weights_compilation,Rattus,unweighted,Cortex,CMRgl,CVstar,15.75,15.75,match,
weights_compilation,Rattus,unweighted,Frontal Cortex,CMRgl,N,34.0,34.0,match,
weights_compilation,Rattus,unweighted,Frontal Cortex,CMRgl,Mean,94.06,94.06,match,
weights_compilation,Rattus,unweighted,Frontal Cortex,CMRgl,SD,13.75,13.75,match,
weights_compilation,Rattus,unweighted,Frontal Cortex,CMRgl,CV,14.62,14.62,match,
weights_compilation,Rattus,unweighted,Frontal Cortex,CMRgl,CVstar,14.73,14.73,match,
weights_compilation,Rattus,unweighted,Hippocampus,CBF,N,5.0,5.0,match,
weights_compilation,Rattus,unweighted,Hippocampus,CBF,Mean,92.6,92.6,match,
weights_compilation,Rattus,unweighted,Hippocampus,CBF,SD,13.07,13.07,match,
weights_compilation,Rattus,unweighted,Hippocampus,CBF,CV,14.11,14.11,match,
weights_compilation,Rattus,unweighted,Hippocampus,CBF,CVstar,14.82,14.82,match,
weights_compilation,Rattus,unweighted,Hippocampus,CMRgl,N,44.0,44.0,match,
weights_compilation,Rattus,unweighted,Hippocampus,CMRgl,Mean,65.59,65.59,match,
weights_compilation,Rattus,unweighted,Hippocampus,CMRgl,SD,10.38,10.38,match,
weights_compilation,Rattus,unweighted,Hippocampus,CMRgl,CV,15.83,15.83,match,
weights_compilation,Rattus,unweighted,Hippocampus,CMRgl,CVstar,15.92,15.92,match,
weights_compilation,Rattus,unweighted,Occipital Cortex,CMRgl,N,37.0,37.0,match,
weights_compilation,Rattus,unweighted,Occipital Cortex,CMRgl,Mean,94.25,94.25,match,
weights_compilation,Rattus,unweighted,Occipital Cortex,CMRgl,SD,13.74,13.74,match,
weights_compilation,Rattus,unweighted,Occipital Cortex,CMRgl,CV,14.57,14.57,match,
weights_compilation,Rattus,unweighted,Occipital Cortex,CMRgl,CVstar,14.67,14.67,match,
weights_compilation,Rattus,unweighted,Parietal Cortex,CMRgl,N,32.0,32.0,match,
weights_compilation,Rattus,unweighted,Parietal Cortex,CMRgl,Mean,93.08,93.08,match,
weights_compilation,Rattus,unweighted,Parietal Cortex,CMRgl,SD,14.44,14.44,match,
weights_compilation,Rattus,unweighted,Parietal Cortex,CMRgl,CV,15.51,15.51,match,
weights_compilation,Rattus,unweighted,Parietal Cortex,CMRgl,CVstar,15.63,15.63,match,
weights_compilation,Rattus,unweighted,Sensorimotor Cortex,CMRgl,N,38.0,38.0,match,
weights_compilation,Rattus,unweighted,Sensorimotor Cortex,CMRgl,Mean,96.61,96.61,match,
weights_compilation,Rattus,unweighted,Sensorimotor Cortex,CMRgl,SD,11.64,11.64,match,
weights_compilation,Rattus,unweighted,Sensorimotor Cortex,CMRgl,CV,12.05,12.05,match,
weights_compilation,Rattus,unweighted,Sensorimotor Cortex,CMRgl,CVstar,12.13,12.13,match,
weights_compilation,Rattus,unweighted,Temporal Cortex,CMRgl,N,4.0,4.0,match,
weights_compilation,Rattus,unweighted,Temporal Cortex,CMRgl,Mean,98.58,98.58,match,
weights_compilation,Rattus,unweighted,Temporal Cortex,CMRgl,SD,18.05,18.05,match,
weights_compilation,Rattus,unweighted,Temporal Cortex,CMRgl,CV,18.31,18.31,match,
weights_compilation,Rattus,unweighted,Temporal Cortex,CMRgl,CVstar,19.45,19.45,match,
weights_compilation,Rattus,unweighted,Thalamus,CBF,N,4.0,4.0,match,
weights_compilation,Rattus,unweighted,Thalamus,CBF,Mean,131.0,131.0,match,
weights_compilation,Rattus,unweighted,Thalamus,CBF,SD,14.63,14.63,match,
weights_compilation,Rattus,unweighted,Thalamus,CBF,CV,11.17,11.17,match,
weights_compilation,Rattus,unweighted,Thalamus,CBF,CVstar,11.86,11.86,match,
weights_compilation,Rattus,unweighted,Thalamus,CMRgl,N,44.0,44.0,match,
weights_compilation,Rattus,unweighted,Thalamus,CMRgl,Mean,89.44,89.44,match,
weights_compilation,Rattus,unweighted,Thalamus,CMRgl,SD,13.79,13.79,match,
weights_compilation,Rattus,unweighted,Thalamus,CMRgl,CV,15.41,15.41,match,
weights_compilation,Rattus,unweighted,Thalamus,CMRgl,CVstar,15.5,15.5,match,
weights_compilation,Rattus,unweighted,White Matter,CBF,N,1.0,1.0,match,
weights_compilation,Rattus,unweighted,White Matter,CBF,Mean,35.0,35.0,match,
weights_compilation,Rattus,unweighted,White Matter,CBF,SD,4.0,4.0,match,
weights_compilation,Rattus,unweighted,White Matter,CBF,CV,11.43,11.43,match,
weights_compilation,Rattus,unweighted,White Matter,CBF,CVstar,14.29,14.29,match,
weights_compilation,Rattus,unweighted,White Matter,CMRgl,N,36.0,36.0,match,
weights_compilation,Rattus,unweighted,White Matter,CMRgl,Mean,33.34,33.34,match,
weights_compilation,Rattus,unweighted,White Matter,CMRgl,SD,7.9,7.9,match,
weights_compilation,Rattus,unweighted,White Matter,CMRgl,CV,23.71,23.71,match,
weights_compilation,Rattus,unweighted,White Matter,CMRgl,CVstar,23.87,23.87,match,
weights_compilation,Rattus,unweighted,Whole Brain,CBF,N,7.0,7.0,match,
weights_compilation,Rattus,unweighted,Whole Brain,CBF,Mean,101.86,101.86,match,
weights_compilation,Rattus,unweighted,Whole Brain,CBF,SD,7.9,7.9,match,
weights_compilation,Rattus,unweighted,Whole Brain,CBF,CV,7.76,7.76,match,
weights_compilation,Rattus,unweighted,Whole Brain,CBF,CVstar,8.04,8.04,match,
weights_compilation,Rattus,unweighted,Whole Brain,CMRO2,N,7.0,7.0,match,
weights_compilation,Rattus,unweighted,Whole Brain,CMRO2,Mean,428.71,428.71,match,
weights_compilation,Rattus,unweighted,Whole Brain,CMRO2,SD,69.91,69.91,match,
weights_compilation,Rattus,unweighted,Whole Brain,CMRO2,CV,16.31,16.31,match,
weights_compilation,Rattus,unweighted,Whole Brain,CMRO2,CVstar,16.89,16.89,match,
weights_compilation,Rattus,unweighted,Whole Brain,CMRgl,N,13.0,13.0,match,
weights_compilation,Rattus,unweighted,Whole Brain,CMRgl,Mean,75.24,75.24,match,
weights_compilation,Rattus,unweighted,Whole Brain,CMRgl,SD,13.01,13.01,match,
weights_compilation,Rattus,unweighted,Whole Brain,CMRgl,CV,17.29,17.29,match,
weights_compilation,Rattus,unweighted,Whole Brain,CMRgl,CVstar,17.62,17.62,match,
weights_compilation,Rattus,weighted,Auditory Cortex,CMRgl,N,237.0,237.0,match,
weights_compilation,Rattus,weighted,Auditory Cortex,CMRgl,Mean,125.87,125.87,match,
weights_compilation,Rattus,weighted,Auditory Cortex,CMRgl,SD,15.04,15.04,match,
weights_compilation,Rattus,weighted,Auditory Cortex,CMRgl,CV,11.95,11.95,match,
weights_compilation,Rattus,weighted,Auditory Cortex,CMRgl,CVstar,11.96,11.96,match,
