"Species"	"Reference"	"n"	"Anesthesia"	"Mode"	"Region"	"CMRgl_umol_100g_min"	"CMRgl_SD"	"CMRO2_umol_100g_min"	"CMRO2_SD"	"CBF_ml_100g_min"	"CBF_SD"	"source"
"Papio"	"(Millien et a l, 2002)"	10	"Phencylidine"	"PET"	"Frontal Cortex"	49.4	13	NA	NA	NA	NA	"Kaufman__2004"
"Papio"	"(Yamaguchi et al., 1990)"	4	"Phencylidine"	"PET"	"Frontal Cortex"	30	4.6	NA	NA	NA	NA	"Kaufman__2004"
"Papio"	"Present Study"	2	"N 20"	"PET"	"Frontal Cortex"	50.2	12	NA	NA	NA	NA	"Kaufman__2004"
"M mulatta"	"(Brownell et al., 1994)"	2	"Ketamine"	"PET"	"Frontal Cortex"	52	3	NA	NA	NA	NA	"Kaufman__2004"
"M mulatta"	"(Cross et al., 2000)"	6	"none"	"PET"	"Frontal Cortex"	34	7.5	NA	NA	NA	NA	"Kaufman__2004"
"M mulatta"	"(Noda et al., 2002)"	6	"none"	"PET"	"Frontal Cortex"	34.1	8.2	NA	NA	NA	NA	"Kaufman__2004"
"M mulatta"	"(Palombo et al., 1988)"	3	"none"	"Sokoloff"	"Frontal Cortex"	56.7	7	NA	NA	NA	NA	"Kaufman__2004"
"M mulatta"	"(Palombo et al., 1990)"	4	"none"	"Sokoloff"	"Frontal Cortex"	54.7	8	NA	NA	NA	NA	"Kaufman__2004"
"M mulatta"	"(Porrino et al., 1987)"	3	"none"	"Sokoloff"	"Frontal Cortex"	59	4	NA	NA	NA	NA	"Kaufman__2004"
"M mulatta"	"(Enlund et al., 1997)"	4	"Ketamine"	"PET"	"Frontal Cortex"	NA	NA	195	13	NA	NA	"Kaufman__2004"
"M fascic"	"(Brownell et al., 1994)"	1	"Ketamine"	"PET"	"Frontal Cortex"	58	2	NA	NA	NA	NA	"Kaufman__2004"
"M fascic"	"(Lyons et al., 1996)"	3	"none"	"Sokoloff"	"Frontal Cortex"	49	1.7	NA	NA	NA	NA	"Kaufman__2004"
"Saimiri"	"(Delgado-Zygmunt et al., 1993)"	4	"Fentanyl, N 20"	"Sokoloff"	"Frontal Cortex"	70	10	NA	NA	NA	NA	"Kaufman__2004"
"Felis"	"(Petitjean et al., 1982)"	4	"none"	"Sokoloff"	"Frontal Cortex"	49	16	NA	NA	NA	NA	"Kaufman__2004"
"Felis"	"(Triolo et al., 1990)"	6	"N 20"	"Sokoloff"	"Frontal Cortex"	43.1	2.9	NA	NA	NA	NA	"Kaufman__2004"
"Meriones"	"(Choki et al., 1983)"	6	"none"	"Sokoloff"	"Frontal Cortex"	67.8	15	NA	NA	NA	NA	"Kaufman__2004"
"Rattus"	"(Bryan et al., 1983)"	6	"none"	"Sokoloff"	"Frontal Cortex"	87	12.2	NA	NA	NA	NA	"Kaufman__2004"
"Rattus"	"(Chang et al., 2001)"	8	"none"	"Sokoloff"	"Frontal Cortex"	91	17	NA	NA	NA	NA	"Kaufman__2004"
"Rattus"	"(Crosby et al., 1982)"	8	"none"	"Sokoloff"	"Frontal Cortex"	93	5.7	NA	NA	NA	NA	"Kaufman__2004"
"Rattus"	"(Cudennec et al., 1997)"	7	"none"	"Sokoloff"	"Frontal Cortex"	111	18.5	NA	NA	NA	NA	"Kaufman__2004"
"Rattus"	"(Dam et al., 1990)"	5	"none"	"Sokoloff"	"Frontal Cortex"	103	22.4	NA	NA	NA	NA	"Kaufman__2004"
"Rattus"	"(Davis et al., 1986)"	10	"none"	"Sokoloff"	"Frontal Cortex"	87	12.6	NA	NA	NA	NA	"Kaufman__2004"
"Rattus"	"(Dow-Edwards et al., 1986)"	4	"none"	"Sokoloff"	"Frontal Cortex"	105	4	NA	NA	NA	NA	"Kaufman__2004"
"Rattus"	"(Duelli et al., 2000)"	5	"none"	"Sokoloff"	"Frontal Cortex"	90	3	NA	NA	NA	NA	"Kaufman__2004"
"Rattus"	"(Eintrei et al., 1999)"	6	"none"	"Sokoloff"	"Frontal Cortex"	94	7.3	NA	NA	NA	NA	"Kaufman__2004"
"Rattus"	"(Fomai and Orzi, 2001)"	5	"none"	"Sokoloff"	"Frontal Cortex"	105	10	NA	NA	NA	NA	"Kaufman__2004"
"Rattus"	"(Frietsch et al., 2000)"	12	"none"	"Sokoloff"	"Frontal Cortex"	89	6	NA	NA	NA	NA	"Kaufman__2004"
"Rattus"	"(Frietsch et al., 2000)"	12	"Isoflurane"	"Sokoloff"	"Frontal Cortex"	34	5	NA	NA	NA	NA	"Kaufman__2004"
"Rattus"	"(Furlow et al., 1983)"	5	"none"	"Sokoloff"	"Frontal Cortex"	83	21	NA	NA	NA	NA	"Kaufman__2004"
"Rattus"	"(Grome and McCulloch, 1983)"	6	"none"	"Sokoloff"	"Frontal Cortex"	88	3.2	NA	NA	NA	NA	"Kaufman__2004"
"Rattus"	"(Hakim etal., 1983)"	7	"none"	"Sokoloff"	"Frontal Cortex"	111	18.5	NA	NA	NA	NA	"Kaufman__2004"
"Rattus"	"(Hawkins et al., 1979)"	19	"none"	"Sokoloff"	"Frontal Cortex"	106	21.8	NA	NA	NA	NA	"Kaufman__2004"
"Rattus"	"(Hawkins et al., 1985)"	9	"none"	"Sokoloff"	"Frontal Cortex"	94	10.5	NA	NA	NA	NA	"Kaufman__2004"
"Rattus"	"(Ingvar et al., 1980)"	10	"N 20"	"Sokoloff"	"Frontal Cortex"	71	9.5	NA	NA	NA	NA	"Kaufman__2004"
"Rattus"	"(Ingvar and Siesjo, 1982)"	6	"none"	"Sokoloff"	"Frontal Cortex"	67	2.4	NA	NA	NA	NA	"Kaufman__2004"
"Rattus"	"(Ingvar and Siesjo, 1982)"	10	"N 20"	"Sokoloff"	"Frontal Cortex"	66	9.5	NA	NA	NA	NA	"Kaufman__2004"
"Rattus"	"(Kadekaro et al., 1983)"	7	"none"	"Sokoloff"	"Frontal Cortex"	108	7.9	NA	NA	NA	NA	"Kaufman__2004"
"Rattus"	"(Katsumata et al., 2001)"	5	"none"	"Sokoloff"	"Frontal Cortex"	83.9	11.5	NA	NA	NA	NA	"Kaufman__2004"
"Rattus"	"(Knapp et al., 2002)"	8	"none"	"Sokoloff"	"Frontal Cortex"	89.2	7.6	NA	NA	NA	NA	"Kaufman__2004"
"Rattus"	"(Lear et al., 1981)"	4	"none"	"Sokoloff"	"Frontal Cortex"	108	20	NA	NA	NA	NA	"Kaufman__2004"
"Rattus"	"(Lenz et al., 1998)"	6	"none"	"Sokoloff"	"Frontal Cortex"	80	9	NA	NA	NA	NA	"Kaufman__2004"
"Rattus"	"(Lu et al., 1983)"	10	"none"	"Sokoloff"	"Frontal Cortex"	98	6.3	NA	NA	NA	NA	"Kaufman__2004"
"Rattus"	"(Maekawa et al., 1986)"	6	"none"	"Sokoloff"	"Frontal Cortex"	77	7	NA	NA	NA	NA	"Kaufman__2004"
"Rattus"	"(Moore et al., 2000)"	6	"‘ none"	"Sokoloff"	"Frontal Cortex"	79	9.7	NA	NA	NA	NA	"Kaufman__2004"
"Rattus"	"(Moore et al., 2000)"	6	"none"	"Sokoloff"	"Frontal Cortex"	65.1	10.6	NA	NA	NA	NA	"Kaufman__2004"
"Rattus"	"(Nehlig et al., 1985)"	6	"none"	"Sokoloff"	"Frontal Cortex"	110	12.2	NA	NA	NA	NA	"Kaufman__2004"
"Rattus"	"(Orzi et al., 1983)"	5	"none"	"Sokoloff"	"Frontal Cortex"	83	8.9	NA	NA	NA	NA	"Kaufman__2004"
"Rattus"	"(Otori et al., 2003)"	6	"none"	"Sokoloff"	"Frontal Cortex"	73.6	18.6	NA	NA	NA	NA	"Kaufman__2004"
"Rattus"	"(Sakurada et al., 1978)"	5	"N 20"	"Sokoloff"	"Frontal Cortex"	87	2	NA	NA	NA	NA	"Kaufman__2004"
"Rattus"	"(Savaki et al., 1983)"	7	"none"	"Sokoloff"	"Frontal Cortex"	87	13.2	NA	NA	NA	NA	"Kaufman__2004"
"Rattus"	"(Schwartz and Crosby, 1985)"	6	"none"	"Sokoloff"	"Frontal Cortex"	111	14.7	NA	NA	NA	NA	"Kaufman__2004"
"Rattus"	"("	NA	NA	"Sokoloff"	"Frontal Cortex"	1977	10	NA	NA	NA	NA	"Kaufman__2004"
"Rattus"	"(Soncrant et al., 1992)"	16	"none"	"Sokoloff"	"Frontal Cortex"	87.5	12	NA	NA	NA	NA	"Kaufman__2004"
"Rattus"	"(Wechsler et al., 1979)"	5	"none"	"Sokoloff"	"Frontal Cortex"	109	22.4	NA	NA	NA	NA	"Kaufman__2004"
"Rattus"	"(Walker et al., 1999)"	5	"none"	"Sokoloff"	"Frontal Cortex"	115.9	5.9	NA	NA	NA	NA	"Kaufman__2004"
"Mus"	"(Bouilleret et al., 2000)"	4	"none"	"Sokoloff"	"Frontal Cortex"	107	10	NA	NA	NA	NA	"Kaufman__2004"
"Mus"	"(Jay et al., 1985)"	8	"none"	"Sokoloff"	"Frontal Cortex"	89	11.3	NA	NA	NA	NA	"Kaufman__2004"
"Mus"	"(Niwa et al., 2002)"	6	"none"	"Sokoloff"	"Frontal Cortex"	129	11	NA	NA	NA	NA	"Kaufman__2004"
"Mus"	"(Niwa et al., 2002)"	6	"none"	"Sokoloff"	"Frontal Cortex"	127	19	NA	NA	NA	NA	"Kaufman__2004"
"Mus"	"(Yamaguchi et al., 1992b)"	6	"none"	"Sokoloff"	"Frontal Cortex"	69.6	7.3	NA	NA	NA	NA	"Kaufman__2004"
"Mus"	"(Zocchi et al., 2001)"	4	"none"	"Sokoloff"	"Frontal Cortex"	117	8	NA	NA	NA	NA	"Kaufman__2004"
"Mus"	"(Zocchi et al., 2001)"	6	"none"	"Sokoloff"	"Frontal Cortex"	84	8	NA	NA	NA	NA	"Kaufman__2004"
